Time (s),A-output,B-output
0.425,0.004778,-0.013844
0.43,0.008288,-0.009978
0.435,0.007016,-0.010727
0.44,0.001586,-0.011971
0.445,-0.001417,-0.008372
0.45,-0.005764,-0.004927
0.455,-0.011761,-0.003757
0.46,-0.012971,0.002976
0.465,-0.011576,0.009793
0.47,-0.01547,0.009727
0.475,-0.016773,0.011051
0.48,-0.015691,0.012679
0.485,-0.015702,0.017643
0.49,-0.01506,0.018804
0.495,-0.016597,0.014429
0.5,-0.016783,0.019088
0.505,-0.018532,0.026786
0.51,-0.019472,0.024622
0.515,-0.017168,0.020403
0.52,-0.016004,0.025736
0.525,-0.01461,0.032646
0.53,-0.015954,0.030999
0.535,-0.017664,0.030869
0.54,-0.012876,0.031633
0.545,-0.01065,0.030287
0.55,-0.015284,0.023508
0.555,-0.017232,0.018831
0.56,-0.01577,0.01806
0.565,-0.012107,0.017234
0.57,-0.010205,0.012051
0.575,-0.01373,0.013289
0.58,-0.014908,0.017402
0.585,-0.013948,0.015004
0.59,-0.011891,0.01165
0.595,-0.008682,0.013443
0.6,-0.00807,0.01258
0.605,-0.008502,0.009567
0.61,-0.005694,0.009699
0.615,-0.002049,0.005433
0.62,-0.000028,0.00462
0.625,-0.00167,0.009581
0.63,-0.002582,0.014393
0.635,0.000862,0.01187
0.64,0.004433,0.013525
0.645,0.007069,0.018544
0.65,0.008984,0.024239
0.655,0.011115,0.030459
0.66,0.014642,0.025797
0.665,0.013306,0.018306
0.67,0.010302,0.016369
0.675,0.009414,0.014129
0.68,0.012618,0.011706
0.685,0.015402,0.011628
0.69,0.014586,0.002959
0.695,0.01366,-0.007116
0.7,0.009434,-0.013639
0.705,0.004433,-0.017073
0.71,0.00096,-0.022606
0.715,-0.003554,-0.027469
0.72,-0.009886,-0.028371
0.725,-0.012547,-0.029251
0.73,-0.012174,-0.026045
0.735,-0.014795,-0.021455
0.74,-0.015878,-0.010868
0.745,-0.017575,-0.006505
0.75,-0.018478,-0.000239
0.755,-0.009951,0.001284
0.76,-0.000363,0.003916
0.765,0.004218,0.022293
0.77,-0.005651,0.024447
0.775,-0.011884,0.016154
0.78,-0.012134,0.018096
0.785,-0.017368,0.018824
0.79,-0.010901,0.018276
0.795,-0.015985,0.016055
0.8,-0.032811,0.018211
0.805,-0.033472,0.022351
0.81,-0.029782,0.028004
0.815,-0.035139,0.038403
0.82,-0.043439,0.042693
0.825,-0.048637,0.036048
0.83,-0.053659,0.026075
0.835,-0.049379,0.020235
0.84,-0.036552,0.011995
0.845,-0.032977,0.017448
0.85,-0.035192,0.022506
0.855,-0.027288,0.015376
0.86,-0.015486,0.008466
0.865,-0.010303,-0.00157
0.87,0.000706,0.001665
0.875,0.011563,0.003987
0.88,0.015254,0.006101
0.885,0.02041,0.010221
0.89,0.029637,0.007657
0.895,0.033436,0.006313
0.9,0.032565,-0.002674
0.905,0.045531,-0.013222
0.91,0.055369,-0.013749
0.915,0.050314,0.00004
0.92,0.0491,0.011011
0.925,0.046792,0.009618
0.93,0.034413,0.008948
0.935,0.024192,0.006753
0.94,0.024898,-0.002677
0.945,0.024754,-0.010328
0.95,0.019282,0.004496
0.955,0.015171,0.022024
0.96,0.010108,0.022675
0.965,-0.005381,0.026351
0.97,-0.017906,0.024866
0.975,-0.015656,0.010275
0.98,-0.024269,0.000939
0.985,-0.036616,0.002771
0.99,-0.026397,0.008635
0.995,-0.016447,0.008053
1,-0.025358,0.014029
1.005,-0.036683,0.026551
1.01,-0.038003,0.022168
1.015,-0.032276,0.011945
1.02,-0.025419,0.005296
1.025,-0.02132,0.000197
1.03,-0.02465,-0.003378
1.035,-0.031375,0.004144
1.04,-0.026657,0.012951
1.045,-0.007511,0.005978
1.05,-0.005231,0.005775
1.055,-0.022434,0.018685
1.06,-0.017749,0.023018
1.065,0.002001,0.014544
1.07,0.00613,0.006302
1.075,0.003753,0.007935
1.08,0.004212,0.003773
1.085,-0.005758,-0.004362
1.09,-0.010756,0.002704
1.095,0.007737,0.001232
1.1,0.017528,-0.010887
1.105,0.010879,-0.010188
1.11,0.016007,-0.001705
1.115,0.028227,0.00317
1.12,0.025074,-0.002306
1.125,0.005301,-0.000101
1.13,-0.001896,0.008764
1.135,0.010137,0.001023
1.14,0.017801,-0.003134
1.145,0.021497,-0.001878
1.15,0.024951,0.000596
1.155,0.02019,0.006542
1.16,0.014366,0.013915
1.165,0.022534,0.014994
1.17,0.028221,0.008828
1.175,0.011667,0.004504
1.18,-0.002038,0.006268
1.185,0.005072,0.011266
1.19,0.014854,0.004386
1.195,0.018077,-0.004351
1.2,0.013436,-0.005689
1.205,0.010998,0.004103
1.21,0.013211,0.006812
1.215,0.005857,-0.009203
1.22,0.002898,-0.021011
1.225,0.003465,-0.011793
1.23,-0.005896,-0.010303
1.235,-0.011936,-0.009385
1.24,-0.005035,0.000426
1.245,0.004178,-0.00092
1.25,0.000587,-0.002678
1.255,-0.013147,0.004786
1.26,-0.014296,0.011994
1.265,-0.006448,0.009272
1.27,-0.011661,0.005191
1.275,-0.017045,0.002318
1.28,-0.012811,0.000929
1.285,-0.015839,-0.000898
1.29,-0.019661,0.004144
1.295,-0.006818,0.007567
1.3,0.001169,0.004958
1.305,-0.008268,-0.001196
1.31,-0.009121,0.004373
1.315,0.000743,0.01381
1.32,0.002163,0.012889
1.325,0.002488,0.010578
1.33,0.005236,0.010158
1.335,0.004969,0.007047
1.34,0.006753,0.004384
1.345,0.008436,0.004704
1.35,0.013055,0.002385
1.355,0.020022,0.002816
1.36,0.017188,0.002881
1.365,0.01663,0.010005
1.37,0.030264,0.018695
1.375,0.039716,0.017296
1.38,0.037225,0.011269
1.385,0.030776,0.008424
1.39,0.02672,0.008786
1.395,0.024839,0.008688
1.4,0.023127,0.004431
1.405,0.026497,0.003838
1.41,0.027621,0.002553
1.415,0.020168,-0.00313
1.42,0.015249,-0.007836
1.425,0.014482,-0.010092
1.43,0.008459,-0.00978
1.435,-0.003515,-0.010748
1.44,-0.011639,-0.01109
1.445,-0.008098,-0.00772
1.45,-0.001864,-0.010743
1.455,-0.000964,-0.014495
1.46,-0.003494,-0.016829
1.465,-0.004343,-0.018374
1.47,-0.004994,-0.014174
1.475,-0.002845,-0.007843
1.48,0.006655,-0.001062
1.485,0.006175,0.002926
1.49,0.000261,0.003848
1.495,0.00073,0.004694
1.5,0.000256,0.006758
1.505,0.004053,0.007549
1.51,0.003772,0.004826
1.515,-0.004153,0.008254
1.52,-0.002032,0.017154
1.525,0.005782,0.013784
1.53,0.009137,0.008484
1.535,0.008176,0.008295
1.54,0.001981,0.009708
1.545,-0.008555,0.010694
1.55,-0.012015,0.011616
1.555,-0.00642,0.011818
1.56,-0.005663,0.009972
1.565,-0.010063,0.010353
1.57,-0.015103,0.016251
1.575,-0.01271,0.021138
1.58,-0.006388,0.021531
1.585,-0.008323,0.020348
1.59,-0.011461,0.01791
1.595,-0.009703,0.015693
1.6,-0.00721,0.007691
1.605,-0.001916,0.003161
1.61,0.006227,-0.00071
1.615,0.008795,-0.00208
1.62,0.007119,-0.000669
1.625,0.009326,0.003758
1.63,0.013935,0.005248
1.635,0.018168,-0.003867
1.64,0.019751,-0.010154
1.645,0.020003,-0.00616
1.65,0.021904,-0.00597
1.655,0.021537,-0.007525
1.66,0.020011,-0.007485
1.665,0.020014,-0.004298
1.67,0.020035,-0.004272
1.675,0.018723,-0.003364
1.68,0.01768,-0.001178
1.685,0.016161,-0.004822
1.69,0.013978,-0.00089
1.695,0.008798,0.000455
1.7,0.004485,-0.002495
1.705,0.000699,-0.002731
1.71,-0.00415,-0.006229
1.715,-0.004247,-0.008667
1.72,-0.003288,-0.010436
1.725,-0.007364,-0.009133
1.73,-0.015676,-0.012565
1.735,-0.018393,-0.011374
1.74,-0.015968,-0.012054
1.745,-0.018364,-0.030559
1.75,-0.023175,-0.04126
1.755,-0.034415,-0.034582
1.76,-0.040844,-0.019877
1.765,-0.030626,-0.015797
1.77,-0.01731,-0.010614
1.775,-0.007943,0.002095
1.78,-0.008542,0.003462
1.785,-0.006139,0.006722
1.79,0.008964,0.017659
1.795,0.023116,0.010996
1.8,0.030191,-0.002084
1.805,0.021162,-0.007935
1.81,0.014597,0.000056
1.815,0.029305,-0.005767
1.82,0.040391,-0.016768
1.825,0.042632,-0.015816
1.83,0.040901,-0.024809
1.835,0.036169,-0.036688
1.84,0.037469,-0.036501
1.845,0.039233,-0.025748
1.85,0.03691,-0.014489
1.855,0.032424,-0.006835
1.86,0.024629,-0.008756
1.865,0.025228,-0.027318
1.87,0.028652,-0.033604
1.875,0.018803,-0.031359
1.88,0.012351,-0.038335
1.885,0.021126,-0.045439
1.89,0.021521,-0.048101
1.895,0.010886,-0.046991
1.9,0.008719,-0.046991
1.905,0.002316,-0.040791
1.91,-0.008123,-0.029155
1.915,-0.008469,-0.024366
1.92,-0.014236,-0.0262
1.925,-0.025437,-0.022982
1.93,-0.02781,-0.013147
1.935,-0.019709,-0.008339
1.94,-0.015735,-0.015518
1.945,-0.021957,-0.014613
1.95,-0.021589,-0.012383
1.955,-0.017054,-0.019209
1.96,-0.019575,-0.01691
1.965,-0.012792,-0.014051
1.97,0.004199,-0.018399
1.975,0.003695,-0.015887
1.98,0.002475,-0.008096
1.985,0.016169,-0.01526
1.99,0.019694,-0.010486
1.995,0.011024,0.011519
2,0.011881,0.019513
2.005,0.021913,0.018207
2.01,0.014656,0.000742
2.015,0.002415,-0.006466
2.02,0.010271,-0.005981
2.025,0.013616,-0.013587
2.03,0.005741,-0.011933
2.035,0.010616,-0.00792
2.04,0.014196,-0.000952
2.045,-0.000978,-0.003378
2.05,-0.00949,-0.008188
2.055,-0.002941,-0.023936
2.06,-0.010237,-0.039147
2.065,-0.027867,-0.030837
2.07,-0.027701,-0.025
2.075,-0.011874,-0.014317
2.08,-0.011478,-0.001985
2.085,-0.021021,0.00736
2.09,-0.020242,0.00751
2.095,-0.025214,0.001948
2.1,-0.031331,-0.007347
2.105,-0.020682,-0.009585
2.11,-0.008369,0.001501
2.115,-0.014221,-0.001606
2.12,-0.022793,-0.007516
2.125,-0.006294,-0.010083
2.13,0.014766,-0.016052
2.135,0.011837,-0.024814
2.14,0.006152,-0.027569
2.145,0.008446,-0.034616
2.15,0.007031,-0.03197
2.155,0.012259,-0.023925
2.16,0.020627,-0.034042
2.165,0.019168,-0.033598
2.17,0.01299,-0.030485
2.175,0.013326,-0.030667
2.18,0.028782,-0.031694
2.185,0.036837,-0.032026
2.19,0.026216,-0.029479
2.195,0.019123,-0.025473
2.2,0.020062,-0.022213
2.205,0.01779,-0.007213
2.21,0.014242,0.001673
2.215,0.011078,-0.004666
2.22,0.004654,0.003001
2.225,-0.000102,0.011668
2.23,0.001386,0.004204
2.235,0.008029,0.000176
2.24,0.005571,-0.001133
2.245,-0.008935,-0.001589
2.25,-0.011465,0.011815
2.255,-0.0076,0.0083
2.26,-0.010121,-0.004855
2.265,-0.011703,0.002837
2.27,-0.01589,0.008016
2.275,-0.017548,-0.00319
2.28,-0.020228,-0.000169
2.285,-0.023192,0.005502
2.29,-0.01772,0.006516
2.295,-0.02016,0.00201
2.3,-0.030453,-0.003081
2.305,-0.02614,0.001883
2.31,-0.017948,-0.000305
2.315,-0.022616,-0.004237
2.32,-0.025858,-0.002037
2.325,-0.022004,-0.002733
2.33,-0.016272,-0.010636
2.335,-0.012859,-0.013733
2.34,-0.010254,-0.00327
2.345,-0.005478,0.000431
2.35,-0.001745,-0.002536
2.355,-0.004438,0.005499
2.36,-0.007318,0.010324
2.365,0.00082,0.011249
2.37,0.000698,0.015736
2.375,-0.007251,0.019596
2.38,0.000024,0.018427
2.385,0.005115,0.012037
2.39,0.002626,0.014874
2.395,0.003607,0.010273
2.4,0.003645,0.004433
2.405,0.001653,0.005588
2.41,-0.003271,0.00292
2.415,-0.002821,0.000761
2.42,0.002253,-0.002017
2.425,0.000887,-0.007723
2.43,-0.003366,-0.013327
2.435,-0.004056,-0.008903
2.44,-0.001476,-0.010274
2.445,0.000088,-0.00698
2.45,-0.002277,-0.003264
2.455,-0.00492,-0.004658
2.46,-0.007797,-0.002272
2.465,-0.013323,-0.003044
2.47,-0.011958,-0.002649
2.475,-0.01166,0.002633
2.48,-0.014584,0.003331
2.485,-0.011641,0.002314
2.49,-0.010122,0.001429
2.495,-0.005466,0.005067
2.569222,0.000162,0.004988
2.574222,-0.00193,-0.000951
2.579222,-0.004976,0.001129
2.584222,-0.00744,0.004733
2.589222,-0.004945,0.000205
2.594222,-0.000574,-0.000901
2.599222,-0.000113,0.001975
2.604222,-0.000308,0.005451
2.609222,-0.002114,0.010882
2.614222,-0.003039,0.013629
2.619222,-0.000347,0.018274
2.624222,0.002287,0.020547
2.629222,-0.001954,0.019638
2.634222,-0.007451,0.020657
2.639222,-0.007345,0.024215
2.644222,-0.006164,0.01914
2.649222,-0.009157,0.013761
2.654222,-0.014092,0.014855
2.659222,-0.018633,0.020135
2.664222,-0.021255,0.023897
2.669222,-0.021413,0.026547
2.674222,-0.020306,0.031855
2.679222,-0.021393,0.03775
2.684222,-0.023442,0.039996
2.689222,-0.022295,0.0416
2.694222,-0.02013,0.045494
2.699222,-0.017119,0.051197
2.704222,-0.018237,0.057151
2.709222,-0.01847,0.059246
2.714222,-0.011295,0.058847
2.719222,-0.006374,0.048522
2.724222,-0.003667,0.040352
2.729222,0.000576,0.03383
2.734222,0.001614,0.026853
2.739222,0.004176,0.013105
2.744222,0.005827,-0.000645
2.749222,0.003379,-0.007339
2.754222,0.003114,-0.017346
2.759222,0.008759,-0.023245
2.764222,0.011557,-0.020692
2.769222,0.015003,-0.015309
2.774222,0.016085,-0.015443
2.779222,0.011975,-0.011739
2.784222,0.012722,-0.000037
2.789222,0.011449,0.003254
2.794222,0.006228,0.003348
2.799222,0.002169,0.008123
2.804222,0.000447,0.009366
2.809222,0.00206,0.002087
2.814222,0.00072,-0.003151
2.819222,-0.004258,-0.010825
2.824222,-0.005972,-0.018923
2.829222,-0.003852,-0.002082
2.834222,0.008706,0.004709
2.839222,0.023624,0.005655
2.844222,0.0206,0.019367
2.849222,0.007899,0.023505
2.854222,0.003908,0.021544
2.859222,-0.006438,0.02739
2.864222,-0.011319,0.02575
2.869222,-0.007292,0.018479
2.874222,-0.026511,0.013588
2.879222,-0.04064,0.011852
2.884222,-0.034797,0.016878
2.889222,-0.033658,0.016455
2.894222,-0.033931,0.022152
2.899222,-0.040014,0.025825
2.904222,-0.049617,0.024798
2.909222,-0.052964,0.029622
2.914222,-0.046826,0.024794
2.919222,-0.034098,0.018314
2.924222,-0.034704,0.022886
2.929222,-0.042019,0.029102
2.934222,-0.034782,0.02805
2.939222,-0.026256,0.023719
2.944222,-0.023452,0.02047
2.949222,-0.010484,0.009411
2.954222,-0.000916,-0.000393
2.959222,-0.002685,0.004886
2.964222,0.003037,0.007315
2.969222,0.015136,-0.000834
2.974222,0.016721,0.003139
2.979222,0.0151,0.010104
2.984222,0.021198,0.000799
2.989222,0.02867,-0.004002
2.994222,0.03349,-0.002648
2.999222,0.038143,0.001775
3.004222,0.040156,0.001139
3.009222,0.028774,0.007436
3.014222,0.015036,0.016693
3.019222,0.017789,0.005124
3.024222,0.024418,-0.005226
3.029222,0.02006,-0.012305
3.034222,0.014246,-0.015827
3.039222,0.015377,-0.014167
3.044222,0.011232,-0.001971
3.049222,0.010466,0.004939
3.054222,0.014572,-0.001924
3.059222,-0.005742,-0.001118
3.064222,-0.024014,-0.001734
3.069222,-0.009593,-0.008341
3.074222,0.003406,-0.015523
3.079222,-0.002239,-0.004317
3.084222,-0.007661,0.009129
3.089222,-0.008563,0.007913
3.094222,-0.010168,0.009746
3.099222,-0.008108,0.002506
3.104222,-0.007379,-0.009181
3.109222,-0.015479,-0.017728
3.114222,-0.0236,-0.008862
3.119222,-0.015268,0.006778
3.124222,0.005829,-0.000413
3.129222,0.004033,-0.012452
3.134222,-0.011016,-0.002773
3.139222,-0.004913,0.012924
3.144222,0.006656,0.010831
3.149222,0.008995,0.017934
3.154222,0.007612,0.025327
3.159222,0.004968,0.013382
3.164222,-0.005389,0.001194
3.169222,-0.010137,0.009514
3.174222,0.004501,0.017483
3.179222,0.007521,0.011381
3.184222,-0.001471,0.00795
3.189222,0.006065,0.0127
3.194222,0.020368,0.014204
3.199222,0.015767,0.003854
3.204222,-0.005656,0.00636
3.209222,-0.010859,0.012571
3.214222,-0.001898,0.005759
3.219222,0.000423,-0.001832
3.224222,0.005974,0.003647
3.229222,0.007076,0.008133
3.234222,-0.002003,0.002369
3.239222,-0.004938,0.006414
3.244222,0.002733,0.012684
3.249222,0.010694,0.006659
3.254222,-0.003266,0.006758
3.259222,-0.020768,0.012311
3.264222,-0.010177,0.011604
3.269222,0.005517,0.004282
3.274222,0.007252,-0.00775
3.279222,0.006386,-0.008549
3.284222,0.014458,0.001072
3.289222,0.018737,0.007412
3.294222,0.014972,-0.001745
3.299222,0.014835,-0.001939
3.304222,0.010721,0.009391
3.309222,0.00219,0.004791
3.314222,0.001104,0.004584
3.319222,0.010789,0.014378
3.324222,0.021912,0.007839
3.329222,0.01807,0.001898
3.334222,0.004988,0.005885
3.339222,0.007625,0.01084
3.344222,0.013896,0.014796
3.349222,0.009285,0.011188
3.354222,0.01013,0.005009
3.359222,0.010241,0.003332
3.364222,0.002843,0.003523
3.369222,0.000882,0.006457
3.374222,0.010037,0.011173
3.379222,0.016242,0.013221
3.384222,0.007333,0.008224
3.389222,0.000161,0.005247
3.394222,0.004809,0.01118
3.399222,0.004759,0.007989
3.404222,-0.000591,0.003072
3.409222,0.000465,0.00253
3.414222,0.00035,0.008611
3.419222,-0.006956,0.005638
3.424222,-0.011108,-0.006624
3.429222,-0.00885,-0.010671
3.434222,-0.007338,-0.007594
3.439222,-0.010194,-0.008637
3.444222,-0.01425,-0.009035
3.449222,-0.007565,-0.00022
3.454222,0.001456,0.004649
3.459222,-0.002589,-0.002568
3.464222,-0.009041,-0.002127
3.469222,-0.007258,0.004143
3.474222,-0.004854,0.004109
3.479222,-0.005576,-0.000841
3.484222,-0.002875,0.003517
3.489222,-0.001896,0.008496
3.494222,-0.006632,-0.006149
3.499222,-0.004061,-0.016182
3.504222,0.005925,-0.009639
3.509222,0.011499,-0.00826
3.514222,0.009144,-0.011496
3.519222,0.007633,-0.007154
3.524222,0.013428,-0.009046
3.529222,0.016791,-0.015019
3.534222,0.014873,-0.012775
3.539222,0.013958,-0.018811
3.544222,0.012996,-0.018592
3.549222,0.012178,-0.009743
3.554222,0.016704,-0.01348
3.559222,0.025299,-0.011307
3.564222,0.02471,-0.007767
3.569222,0.021462,-0.00748
3.574222,0.019006,-0.00953
3.579222,0.014827,-0.003901
3.584222,0.020371,-0.00029
3.589222,0.020713,-0.00495
3.594222,0.011421,-0.004909
3.599222,0.008992,0.001144
3.604222,0.012666,0.005024
3.609222,0.014271,0.008167
3.614222,0.012278,0.010875
3.619222,0.007558,0.010256
3.624222,0.001526,0.013619
3.629222,-0.003686,0.017263
3.634222,-0.003093,0.020258
3.639222,-0.000427,0.023946
3.644222,-0.005033,0.021799
3.649222,-0.010298,0.021065
3.654222,-0.006869,0.023061
3.659222,-0.004506,0.019256
3.664222,-0.006992,0.017387
3.669222,-0.008905,0.013991
3.674222,-0.011778,0.013593
3.679222,-0.012163,0.009361
3.684222,-0.011442,0.00556
3.689222,-0.012712,0.003528
3.694222,-0.01037,0.00077
3.699222,-0.009645,0.000776
3.704222,-0.010666,0.002833
3.709222,-0.005878,0.00033
3.714222,-0.004224,-0.000858
3.719222,-0.007298,-0.002006
3.724222,-0.005462,-0.006098
3.729222,-0.003339,-0.008581
3.734222,-0.001471,-0.009427
3.739222,0.000954,-0.008726
3.744222,0.001518,-0.007888
3.749222,0.005007,-0.014883
3.754222,0.007405,-0.015012
3.759222,0.009394,-0.010243
3.764222,0.010341,-0.011432
3.769222,0.013606,-0.004499
3.774222,0.016399,-0.003938
3.779222,0.016616,-0.00912
3.784222,0.020123,-0.008747
3.789222,0.018909,-0.012928
3.794222,0.019566,-0.01161
3.799222,0.023143,-0.008197
3.804222,0.023394,-0.011224
3.809222,0.021716,-0.011439
3.814222,0.014845,-0.006063
3.819222,0.010497,-0.004617
3.824222,0.009301,-0.011277
3.829222,0.003252,-0.01775
3.834222,-0.007568,-0.02564
3.839222,-0.020192,-0.020642
3.844222,-0.029979,-0.019991
3.849222,-0.026609,-0.02757
3.854222,-0.016836,-0.023584
3.859222,-0.016707,-0.013577
3.864222,-0.018617,-0.005209
3.869222,-0.018046,0.000895
3.874222,-0.012269,0.007787
3.879222,0.002362,0.013477
3.884222,0.011998,0.00554
3.889222,0.006762,-0.001135
3.894222,0.007224,-0.006247
3.899222,0.019874,-0.010712
3.904222,0.029928,-0.017391
3.909222,0.034611,-0.024157
3.914222,0.034171,-0.030873
3.919222,0.032229,-0.039566
3.924222,0.03737,-0.032664
3.929222,0.044554,-0.027888
3.934222,0.048691,-0.035003
3.939222,0.041186,-0.038283
3.944222,0.029024,-0.038233
3.949222,0.034436,-0.028641
3.954222,0.036687,-0.02343
3.959222,0.023782,-0.027435
3.964222,0.017435,-0.028844
3.969222,0.017961,-0.028926
3.974222,0.013692,-0.028961
3.979222,0.011028,-0.03374
3.984222,0.010033,-0.034824
3.989222,-0.000047,-0.033388
3.994222,-0.008492,-0.021586
3.999222,-0.009402,-0.016647
4.004222,-0.014624,-0.013881
4.009222,-0.021533,-0.00095
4.014222,-0.025382,0.002247
4.019222,-0.023352,-0.001125
4.024222,-0.024047,-0.011512
4.029222,-0.029029,-0.00555
4.034222,-0.023785,-0.006049
4.039222,-0.021251,-0.013488
4.044222,-0.027423,-0.015465
4.049222,-0.021207,-0.010096
4.054222,-0.008373,-0.007306
4.059222,-0.008357,-0.020242
4.064222,-0.007771,-0.015776
4.069222,-0.000399,-0.024508
4.074222,0.000302,-0.026073
4.079222,-0.003683,-0.004145
4.084222,0.006018,0.009861
4.089222,0.022466,0.011211
4.094222,0.014789,0.006876
4.099222,0.000577,0.009303
4.104222,0.008838,-0.001681
4.109222,0.018853,-0.011456
4.114222,0.015835,-0.005897
4.119222,0.021905,0.001063
4.124222,0.030029,-0.004556
4.129222,0.016772,-0.010277
4.134222,0.013679,-0.00973
4.139222,0.028087,-0.023766
4.144222,0.020829,-0.031889
4.149222,-0.002783,-0.027127
4.154222,-0.007814,-0.02126
4.159222,0.006333,-0.015797
4.164222,0.009807,-0.021643
4.169222,0.005782,-0.025567
4.174222,0.002205,-0.019201
4.179222,-0.014423,-0.023571
4.184222,-0.023876,-0.021285
4.189222,-0.014426,-0.020414
4.194222,-0.007419,-0.02086
4.199222,-0.017209,-0.007961
4.204222,-0.028509,-0.006128
4.209222,-0.016718,-0.006769
4.214222,0.003432,-0.013249
4.219222,0.003177,-0.014704
4.224222,-0.005295,-0.004955
4.229222,-0.007572,-0.020465
4.234222,-0.011775,-0.03009
4.239222,-0.011535,-0.016406
4.244222,-0.001863,-0.020294
4.249222,0.000374,-0.024987
4.254222,-0.007589,-0.027608
4.259222,-0.006095,-0.024432
4.264222,0.005514,-0.017493
4.269222,0.009901,-0.022864
4.274222,0.005584,-0.024423
4.279222,0.000415,-0.022777
4.284222,0.003232,-0.023788
4.289222,0.00776,-0.016574
4.294222,0.003974,-0.004363
4.299222,0.004362,-0.003034
4.304222,0.001879,0.002646
4.309222,-0.005349,0.008873
4.314222,-0.001373,0.012909
4.319222,0.004004,0.006069
4.324222,-0.000576,0.002741
4.329222,-0.009861,0.00973
4.334222,-0.011948,0.010887
4.339222,-0.004326,0.001631
4.344222,-0.002802,-0.004268
4.349222,-0.00806,0.002057
4.354222,-0.00863,0.003939
4.359222,-0.002948,0.000741
4.364222,-0.004504,0.008039
4.369222,-0.005917,0.016502
4.374222,0.000244,0.015718
4.379222,-0.006948,0.010602
4.384222,-0.015335,-0.00004
4.389222,-0.008124,-0.002027
4.394222,-0.001622,-0.008465
4.399222,-0.007926,-0.01524
4.404222,-0.014957,-0.01889
4.409222,-0.01391,-0.017889
4.414222,-0.009453,-0.020471
4.419222,-0.008178,-0.023717
4.424222,-0.00664,-0.01438
4.429222,-0.002044,-0.010889
4.434222,-0.001311,-0.018636
4.439222,-0.006122,-0.00986
4.444222,-0.007818,-0.001471
4.449222,-0.004091,-0.005444
4.454222,-0.003141,-0.000972
4.459222,-0.008748,0.006997
4.464222,-0.007552,0.006923
4.469222,-0.001434,0.002509
4.474222,-0.001364,0.01037
4.479222,-0.002444,0.008586
4.484222,0.000807,0.004305
4.489222,0.000273,0.011022
4.494222,-0.005958,0.00851
4.499222,-0.002069,0.00568
4.504222,0.001758,0.010233
4.509222,-0.002463,0.003559
4.514222,-0.004935,0.000178
4.519222,-0.005176,0.007803
4.524222,-0.003117,0.00723
4.529222,0.000016,0.003195
4.534222,-0.008817,0.00372
4.539222,-0.015071,0.003073
4.544222,-0.009917,0.004299
4.549222,-0.011426,0.002639
4.554222,-0.011526,0.002489
4.559222,-0.008437,0.006697
4.564222,-0.012657,0.008236
4.569222,-0.014979,0.006978
4.574222,-0.012092,0.009348
4.579222,-0.010614,0.013546
4.584222,-0.01328,0.008098
