Time (s),A-output,B-output
1.130000,-0.149622,0.171796
1.135000,-0.146862,0.141251
1.140000,-0.154565,0.086896
1.145000,-0.155126,0.080017
1.150000,-0.175475,0.089237
1.155000,-0.160915,0.054601
1.160000,-0.133312,0.024563
1.165000,-0.163206,0.000097
1.170000,-0.178059,-0.018375
1.175000,-0.171988,0.045034
1.180000,-0.158174,0.144851
1.185000,-0.133560,0.177413
1.190000,-0.109131,0.091780
1.195000,-0.065350,0.033563
1.200000,-0.054976,0.049405
1.205000,-0.088680,0.030287
1.210000,-0.100817,0.037921
1.215000,-0.099772,0.050497
1.220000,-0.100410,0.072544
1.225000,-0.085744,0.085295
1.230000,-0.070199,0.037448
1.235000,-0.067588,0.026470
1.240000,-0.090408,-0.006443
1.245000,-0.116558,-0.076169
1.250000,-0.124793,-0.081863
1.255000,-0.114333,-0.051567
1.260000,-0.083917,0.014353
1.265000,-0.042592,0.033541
1.270000,-0.012821,-0.000967
1.275000,0.003688,0.031833
1.280000,0.009028,0.002611
1.285000,0.009974,-0.067193
1.290000,0.002441,-0.061587
1.295000,-0.014274,-0.057554
1.300000,-0.019295,-0.041785
1.305000,-0.025912,-0.055141
1.310000,-0.024553,-0.046917
1.315000,-0.017204,-0.028313
1.320000,-0.011408,-0.064256
1.325000,0.003766,-0.060804
1.330000,0.016028,-0.097356
1.335000,0.041945,-0.138997
1.340000,0.061722,-0.110287
1.345000,0.075306,-0.093902
1.350000,0.105252,-0.084037
1.355000,0.116192,-0.099325
1.360000,0.131183,-0.116862
1.365000,0.146459,-0.115243
1.370000,0.144794,-0.126602
1.375000,0.150288,-0.109248
1.380000,0.144570,-0.086096
1.385000,0.133516,-0.084687
1.390000,0.139150,-0.088472
1.395000,0.156094,-0.084535
1.400000,0.167356,-0.055891
1.405000,0.179103,-0.016695
1.410000,0.190768,-0.008890
1.415000,0.195851,-0.033320
1.420000,0.206362,-0.028124
1.425000,0.213846,-0.095895
1.430000,0.197381,-0.223347
1.435000,0.188536,-0.210951
1.440000,0.173218,-0.171146
1.445000,0.150221,-0.165596
1.450000,0.138532,-0.055238
1.455000,0.136866,0.028902
1.460000,0.135357,-0.040495
1.465000,0.118493,-0.136007
1.470000,0.112506,-0.147878
1.475000,0.103584,-0.089530
1.480000,0.090584,-0.029928
1.485000,0.077064,0.049655
1.490000,0.071144,0.100084
1.495000,0.091017,0.064147
1.500000,0.104434,0.028727
1.505000,0.104884,-0.045051
1.510000,0.111530,-0.148037
1.515000,0.090117,-0.156390
1.520000,0.067597,-0.063076
1.525000,0.041601,0.070917
1.530000,0.008312,0.129446
1.535000,-0.014226,0.116135
1.540000,-0.033510,0.082223
1.545000,-0.025872,0.027942
1.550000,-0.022265,-0.016712
1.555000,-0.019121,-0.089996
1.560000,-0.011219,-0.102449
1.565000,-0.015043,-0.003285
1.570000,-0.025146,0.056152
1.575000,-0.044242,0.062612
1.580000,-0.076604,0.083799
1.585000,-0.102607,0.073045
1.590000,-0.106179,0.040716
1.595000,-0.092124,0.028762
1.600000,-0.101695,0.008022
1.605000,-0.118178,0.005500
1.610000,-0.128534,0.052759
1.615000,-0.156116,0.091341
1.620000,-0.154493,0.104942
1.625000,-0.157283,0.112536
1.630000,-0.164386,0.093619
1.635000,-0.167298,0.074473
1.640000,-0.170374,0.075110
1.645000,-0.173284,0.088643
1.650000,-0.187895,0.087422
1.655000,-0.184577,0.048435
1.660000,-0.144155,0.000148
1.665000,-0.150074,-0.019792
1.670000,-0.174120,-0.000996
1.675000,-0.170186,0.041700
1.680000,-0.170925,0.113641
1.685000,-0.152908,0.145309
1.690000,-0.121552,0.051513
1.695000,-0.074836,0.001080
1.700000,-0.068155,0.051158
1.705000,-0.101389,0.037595
1.710000,-0.101880,0.023923
1.715000,-0.106646,0.034930
1.720000,-0.110807,0.048730
1.725000,-0.093707,0.089263
1.730000,-0.079817,0.081844
1.735000,-0.069941,0.063763
1.740000,-0.086827,0.014347
1.745000,-0.115487,-0.041407
1.750000,-0.126403,-0.023598
1.755000,-0.110708,-0.004189
1.760000,-0.085047,0.022708
1.765000,-0.041098,0.042259
1.770000,-0.007751,0.019975
1.775000,0.009766,0.044674
1.780000,0.017748,0.026353
1.785000,0.014913,-0.033685
1.790000,0.004867,-0.034584
1.795000,-0.010141,-0.064487
1.800000,-0.010063,-0.059996
1.805000,-0.009396,-0.046227
1.810000,-0.004830,-0.019158
1.815000,0.001335,0.003529
1.820000,0.001862,-0.031623
1.825000,0.011273,-0.026102
1.830000,0.016601,-0.059475
1.835000,0.039658,-0.105948
1.840000,0.065990,-0.093852
1.845000,0.081410,-0.064066
1.850000,0.112265,-0.057027
1.855000,0.127756,-0.094470
1.860000,0.146125,-0.126002
1.865000,0.163460,-0.103140
1.870000,0.156450,-0.098422
1.875000,0.156091,-0.125734
1.880000,0.150526,-0.120647
1.885000,0.145136,-0.107665
1.890000,0.150818,-0.094606
1.895000,0.156813,-0.072366
1.900000,0.171243,-0.055738
1.905000,0.185333,-0.050472
1.910000,0.198169,-0.058592
1.915000,0.198506,-0.045202
1.920000,0.197058,0.006904
1.925000,0.201674,-0.092268
1.930000,0.186598,-0.287573
1.935000,0.185503,-0.277499
1.940000,0.175411,-0.191607
1.945000,0.144644,-0.149435
1.950000,0.124500,-0.050665
1.955000,0.123020,-0.010272
1.960000,0.123429,-0.048615
1.965000,0.111265,-0.065796
1.970000,0.107188,-0.108143
1.975000,0.100442,-0.116048
1.980000,0.082800,-0.087867
1.985000,0.065266,-0.032165
1.990000,0.060819,0.081642
1.995000,0.072819,0.145804
2.000000,0.083203,0.135097
2.005000,0.090984,0.023130
2.010000,0.098524,-0.108744
2.015000,0.079898,-0.135002
2.020000,0.055632,-0.079398
2.025000,0.030991,0.033139
2.030000,-0.000450,0.103497
2.035000,-0.023580,0.099786
2.040000,-0.038120,0.076674
2.045000,-0.033109,0.054911
2.050000,-0.025852,0.013758
2.055000,-0.016893,-0.077109
2.060000,-0.003516,-0.106071
2.065000,-0.019428,-0.021417
2.070000,-0.025523,0.032380
2.075000,-0.032635,0.057866
2.080000,-0.057545,0.132578
2.085000,-0.072609,0.150283
2.090000,-0.085616,0.098345
2.095000,-0.075447,0.053037
2.100000,-0.085068,0.013556
2.105000,-0.102381,-0.002384
2.110000,-0.115515,0.062539
2.115000,-0.150444,0.124501
2.120000,-0.150392,0.108387
2.125000,-0.148031,0.080581
2.130000,-0.150005,0.073341
2.135000,-0.150430,0.090339
2.140000,-0.156523,0.108352
2.145000,-0.157289,0.090129
2.150000,-0.174352,0.058501
2.155000,-0.169859,0.033661
2.160000,-0.161304,0.022215
2.165000,-0.145938,0.021252
2.170000,-0.147497,0.021665
2.175000,-0.188865,0.046056
2.180000,-0.174747,0.106526
2.185000,-0.150640,0.158621
2.190000,-0.128583,0.118823
2.195000,-0.075824,0.093745
2.200000,-0.076066,0.114433
2.205000,-0.094798,0.058079
2.210000,-0.096653,0.036670
2.215000,-0.119801,0.049849
2.220000,-0.126269,0.069928
2.225000,-0.110024,0.124154
2.230000,-0.094972,0.107605
2.235000,-0.083918,0.064082
2.240000,-0.102942,0.019168
2.245000,-0.128191,-0.022121
2.250000,-0.131369,-0.030392
2.255000,-0.114526,-0.051759
2.260000,-0.088627,-0.033623
2.265000,-0.050519,0.009506
2.270000,-0.019085,0.016686
2.275000,-0.005042,0.046758
2.280000,0.000916,0.002507
2.285000,0.002284,-0.058604
2.290000,-0.002810,-0.054033
2.295000,-0.020964,-0.086128
2.300000,-0.022675,-0.081870
2.305000,-0.024397,-0.057208
2.310000,-0.021207,-0.038543
2.315000,-0.011216,-0.045438
2.320000,-0.010190,-0.060515
2.325000,-0.001078,-0.019482
2.330000,0.004290,-0.036215
2.335000,0.029441,-0.084987
2.340000,0.057945,-0.076532
2.345000,0.074496,-0.069772
2.350000,0.108163,-0.056005
2.355000,0.123158,-0.041141
2.360000,0.139896,-0.071161
2.365000,0.157853,-0.082433
2.370000,0.148114,-0.093021
2.375000,0.148180,-0.126007
2.380000,0.149092,-0.124348
2.385000,0.142761,-0.105260
2.390000,0.145245,-0.090193
2.395000,0.154684,-0.088054
2.400000,0.169326,-0.087552
2.405000,0.180809,-0.056452
2.410000,0.193379,-0.009058
2.415000,0.199402,0.005388
2.420000,0.204328,-0.017151
2.425000,0.205974,-0.139312
2.430000,0.193189,-0.285734
2.435000,0.190537,-0.226186
2.440000,0.176190,-0.126154
2.445000,0.149083,-0.132746
2.450000,0.132346,-0.075378
2.455000,0.131396,-0.017457
2.460000,0.131652,-0.016748
2.465000,0.116680,-0.022695
2.470000,0.111684,-0.115268
2.475000,0.104725,-0.175676
2.480000,0.089437,-0.143621
2.485000,0.079738,-0.046388
2.490000,0.078618,0.095369
2.495000,0.091116,0.140560
2.563534,0.099369,0.090575
2.568534,0.103990,-0.009698
2.573534,0.109888,-0.110043
2.578534,0.091967,-0.127725
2.583534,0.062540,-0.083755
2.588534,0.030166,-0.011733
2.593534,-0.001211,0.063647
2.598534,-0.015090,0.113301
2.603534,-0.022681,0.115908
2.608534,-0.020654,0.090838
2.613534,-0.018699,0.042535
2.618534,-0.019664,-0.051196
2.623534,-0.014864,-0.100041
2.628534,-0.031177,-0.043585
2.633534,-0.039962,0.026387
2.638534,-0.046827,0.072167
2.643534,-0.069421,0.119459
2.648534,-0.085159,0.134677
2.653534,-0.096061,0.118359
2.658534,-0.085907,0.086078
2.663534,-0.098751,0.062082
2.668534,-0.116597,0.065602
2.673534,-0.127381,0.099088
2.678534,-0.159489,0.115766
2.683534,-0.157196,0.108387
2.688534,-0.155709,0.121396
2.693534,-0.157110,0.137641
2.698534,-0.158174,0.134072
2.703534,-0.166530,0.098784
2.708534,-0.166496,0.063666
2.713534,-0.181019,0.065944
2.718534,-0.176829,0.059476
2.723534,-0.145018,0.047135
2.728534,-0.150735,0.023689
2.733534,-0.181536,-0.016433
2.738534,-0.182272,-0.001555
2.743534,-0.163039,0.088911
2.748534,-0.148915,0.178923
2.753534,-0.123728,0.130495
2.758534,-0.077330,0.061910
2.763534,-0.071374,0.088719
2.768534,-0.092673,0.076324
2.773534,-0.088470,0.074338
2.778534,-0.102183,0.078385
2.783534,-0.110709,0.068665
2.788534,-0.096226,0.102657
2.793534,-0.083426,0.094530
2.798534,-0.074271,0.062893
2.803534,-0.094688,0.037370
2.808534,-0.121030,0.020007
2.813534,-0.125967,0.014166
2.818534,-0.110588,-0.020833
2.823534,-0.085086,-0.012377
2.828534,-0.047660,0.028776
2.833534,-0.017789,0.020019
2.838534,-0.000779,0.033868
2.843534,0.008152,0.013028
2.848534,0.011363,-0.031558
2.853534,0.004277,-0.027638
2.858534,-0.010097,-0.052760
2.863534,-0.009556,-0.061079
2.868534,-0.013649,-0.074136
2.873534,-0.018816,-0.049427
2.878534,-0.012867,-0.018522
2.883534,-0.009545,-0.028902
2.888534,0.004036,-0.006812
2.893534,0.014994,-0.044692
2.898534,0.036104,-0.093153
2.903534,0.063780,-0.093527
2.908534,0.079298,-0.082851
2.913534,0.111535,-0.045012
2.918534,0.128778,-0.033322
2.923534,0.140634,-0.064493
2.928534,0.154997,-0.075512
2.933534,0.148199,-0.080116
2.938534,0.151613,-0.086589
2.943534,0.151634,-0.088366
2.948534,0.143165,-0.083461
2.953534,0.145754,-0.080804
2.958534,0.151339,-0.081985
2.963534,0.164237,-0.051904
2.968534,0.177604,-0.012975
2.973534,0.185567,0.000226
2.978534,0.186928,-0.016278
2.983534,0.190237,-0.031516
2.988534,0.195708,-0.107241
2.993534,0.189438,-0.251420
2.998534,0.150470,-0.250060
3.003534,0.128273,-0.183325
3.008534,0.130143,-0.195200
3.013534,0.123924,-0.146231
3.018534,0.126436,-0.063041
3.023534,0.124653,0.002009
3.028534,0.104519,0.004145
3.033534,0.096514,-0.094489
3.038534,0.091622,-0.144358
3.043534,0.077499,-0.147342
3.048534,0.066358,-0.092287
3.053534,0.065296,0.033880
3.058534,0.083759,0.076257
3.063534,0.095128,0.085841
3.068534,0.101918,0.094594
3.073534,0.106744,0.031859
3.078534,0.089071,-0.038007
3.083534,0.061561,-0.132094
3.088534,0.036286,-0.134681
3.093534,0.007812,0.008520
3.098534,-0.011995,0.087693
3.103534,-0.028299,0.100086
3.108534,-0.023450,0.097316
3.113534,-0.013345,0.069192
3.118534,-0.008553,0.006220
3.123534,0.002100,-0.072541
3.128534,-0.013361,-0.083975
3.133534,-0.024336,-0.045896
3.138534,-0.028953,-0.017144
3.143534,-0.054136,0.046879
3.148534,-0.076659,0.102146
3.153534,-0.092410,0.087082
3.158534,-0.085474,0.078399
3.163534,-0.088203,0.073701
3.168534,-0.102472,0.053042
3.173534,-0.111440,0.030291
3.178534,-0.144610,-0.006498
3.183534,-0.158221,0.019227
3.188534,-0.157280,0.081684
3.193534,-0.158547,0.096235
3.198534,-0.152538,0.084704
3.203534,-0.157230,0.063056
3.208534,-0.154037,0.057382
3.213534,-0.165101,0.072491
3.218534,-0.167996,0.057138
3.223534,-0.133286,0.024338
3.228534,-0.141112,0.011063
3.233534,-0.167901,0.007360
3.238534,-0.162963,0.039667
3.243534,-0.155577,0.068140
3.248534,-0.149812,0.107457
3.253534,-0.128204,0.106783
3.258534,-0.083207,0.073382
3.263534,-0.072496,0.115315
3.268534,-0.099816,0.110452
3.273534,-0.103644,0.090526
3.278534,-0.107017,0.062825
3.283534,-0.110906,0.038932
3.288534,-0.097007,0.081347
3.293534,-0.084880,0.074562
3.298534,-0.078162,0.067181
3.303534,-0.091819,0.083656
3.308534,-0.119609,0.064476
3.313534,-0.129072,0.048916
3.318534,-0.117556,-0.002826
3.323534,-0.098263,-0.011618
3.328534,-0.058342,0.035653
3.333534,-0.021580,0.015030
3.338534,-0.004110,0.037865
3.343534,0.002893,0.030793
3.348534,0.005233,-0.022854
3.353534,0.003643,0.008298
3.358534,-0.006937,-0.001535
3.363534,-0.010359,-0.068001
3.368534,-0.013942,-0.114551
3.373534,-0.016365,-0.071456
3.378534,-0.007142,-0.008438
3.383534,-0.005441,-0.009366
3.388534,0.001681,0.019314
3.393534,0.010022,0.014360
3.398534,0.029759,-0.039429
3.403534,0.059662,-0.064230
3.408534,0.071354,-0.077723
3.413534,0.103074,-0.079667
3.418534,0.123984,-0.073440
3.423534,0.137951,-0.071811
3.428534,0.158387,-0.057003
3.433534,0.154278,-0.045204
3.438534,0.156743,-0.047752
3.443534,0.158583,-0.050842
3.448534,0.150512,-0.060167
3.453534,0.147544,-0.068895
3.458534,0.149855,-0.058346
3.463534,0.163307,-0.029649
3.468534,0.178388,-0.001765
3.473534,0.183068,0.005073
3.478534,0.189048,-0.020534
3.483534,0.204680,-0.030084
3.488534,0.214801,-0.075820
3.493534,0.203160,-0.256508
3.498534,0.179807,-0.329516
3.503534,0.160116,-0.256135
3.508534,0.137837,-0.247421
3.513534,0.124699,-0.202799
3.518534,0.121211,-0.117348
3.523534,0.119909,-0.073580
3.528534,0.110325,-0.050675
3.533534,0.103421,-0.052910
3.538534,0.102724,-0.064548
3.543534,0.084286,-0.114361
3.548534,0.065851,-0.171143
3.553534,0.063403,-0.141440
3.558534,0.076468,-0.082176
3.563534,0.084934,0.020889
3.568534,0.090289,0.111860
3.573534,0.100983,0.087412
3.578534,0.095664,0.002888
3.583534,0.076693,-0.114379
3.588534,0.050408,-0.153067
3.593534,0.018212,-0.078364
3.598534,-0.006052,0.011276
3.603534,-0.023097,0.084752
3.608534,-0.025837,0.131159
3.613534,-0.020200,0.155705
3.618534,-0.016782,0.149638
3.623534,-0.009285,0.070636
3.628534,-0.015671,0.021837
3.633534,-0.031146,0.024907
3.638534,-0.039319,0.002164
3.643534,-0.055121,0.028279
3.648534,-0.076717,0.094411
3.653534,-0.095898,0.111843
3.658534,-0.089123,0.111886
3.663534,-0.084213,0.123398
3.668534,-0.097980,0.105627
3.673534,-0.102869,0.052719
3.678534,-0.137710,0.007133
3.683534,-0.159555,0.011104
3.688534,-0.158525,0.032257
3.693534,-0.167587,0.043011
3.698534,-0.167321,0.043592
3.703534,-0.171267,0.044756
3.708534,-0.166987,0.055018
3.713534,-0.180858,0.077073
3.718534,-0.188371,0.050317
3.723534,-0.152654,-0.010721
3.728534,-0.169005,-0.025290
3.733534,-0.170973,-0.000345
3.738534,-0.161745,0.034939
3.743534,-0.170280,0.006534
3.748534,-0.148352,0.013188
3.753534,-0.130505,0.070989
3.758534,-0.086654,0.097592
3.763534,-0.064846,0.167595
3.768534,-0.092863,0.148525
3.773534,-0.098195,0.105962
3.778534,-0.098422,0.099661
3.783534,-0.111425,0.045066
3.788534,-0.104310,0.026932
3.793534,-0.092838,0.011424
3.798534,-0.079900,0.052151
3.803534,-0.088420,0.121197
3.808534,-0.116610,0.095060
3.813534,-0.127535,0.069377
3.818534,-0.116945,0.047658
3.823534,-0.096486,-0.001635
3.828534,-0.059859,-0.016006
3.833534,-0.021992,-0.064383
3.838534,0.000708,-0.046347
3.843534,0.009396,-0.001334
3.848534,0.009774,-0.023606
3.853534,0.005969,0.010344
3.858534,-0.008351,-0.006727
3.863534,-0.014356,-0.062356
3.868534,-0.013907,-0.111987
3.873534,-0.021179,-0.117198
3.878534,-0.015594,-0.068536
3.883534,-0.011686,-0.078603
3.888534,-0.001569,-0.058826
3.893534,0.008532,-0.056254
3.898534,0.025518,-0.087397
3.903534,0.059933,-0.069169
3.908534,0.078666,-0.073170
3.913534,0.109141,-0.088839
3.918534,0.127474,-0.095723
3.923534,0.139453,-0.084056
3.928534,0.162297,-0.039581
3.933534,0.158666,-0.022279
3.938534,0.153192,-0.023030
3.943534,0.148893,-0.032797
3.948534,0.142091,-0.055855
3.953534,0.138002,-0.047905
3.958534,0.143540,-0.031376
3.963534,0.158110,-0.008610
3.968534,0.173055,0.015534
3.973534,0.189111,-0.000123
3.978534,0.197785,-0.019926
3.983534,0.206486,0.001625
3.988534,0.174417,0.022714
3.993534,0.149864,-0.105206
3.998534,0.162318,-0.196839
4.003534,0.156034,-0.124264
4.008534,0.127069,-0.124606
4.013534,0.106412,-0.146980
4.018534,0.105848,-0.117813
4.023534,0.112179,-0.093370
4.028534,0.101722,-0.050726
4.033534,0.098083,-0.007136
4.038534,0.095347,0.052223
4.043534,0.076914,0.022378
4.048534,0.064792,-0.132793
4.053534,0.057068,-0.208192
4.058534,0.075179,-0.170079
4.063534,0.088741,-0.037432
4.068534,0.090409,0.100289
4.073534,0.100361,0.122850
4.078534,0.093758,0.076104
4.083534,0.070880,-0.004236
4.088534,0.054426,-0.091154
4.093534,0.022099,-0.129156
4.098534,-0.005520,-0.122124
4.103534,-0.027666,-0.046513
4.108534,-0.038369,0.044506
4.113534,-0.026100,0.090246
4.118534,-0.020710,0.124432
4.123534,-0.011701,0.131437
4.128534,-0.016311,0.116817
4.133534,-0.030030,0.058019
4.138534,-0.033030,-0.020966
4.143534,-0.052146,-0.021102
4.148534,-0.076798,0.026504
4.153534,-0.097074,0.065077
4.158534,-0.095415,0.106522
4.163534,-0.092884,0.108283
4.168534,-0.111635,0.103739
4.173534,-0.115648,0.111879
4.178534,-0.142760,0.082668
4.183534,-0.155072,0.065764
4.188534,-0.146425,0.072361
4.193534,-0.159184,0.071266
4.198534,-0.158611,0.063327
4.203534,-0.165917,0.062653
4.208534,-0.167631,0.074499
4.213534,-0.174187,0.080557
4.218534,-0.184057,0.041960
4.223534,-0.144822,0.000053
4.228534,-0.149340,-0.002031
4.233534,-0.173959,0.019108
4.238534,-0.175930,0.037723
4.243534,-0.181110,0.042763
4.248534,-0.159488,0.091361
4.253534,-0.137395,0.127735
4.258534,-0.095292,0.114453
4.263534,-0.066538,0.158626
4.268534,-0.090021,0.152561
4.273534,-0.102884,0.106872
4.278534,-0.101906,0.092380
4.283534,-0.111690,0.046865
4.288534,-0.103290,0.015028
4.293534,-0.086104,-0.029151
4.298534,-0.066705,-0.034566
4.303534,-0.070562,0.032534
4.308534,-0.100679,0.071009
4.313534,-0.117625,0.081966
4.318534,-0.117556,0.063048
4.323534,-0.093898,0.020563
4.328534,-0.059756,0.022642
4.333534,-0.027135,-0.047268
4.338534,-0.005138,-0.085161
4.343534,0.002865,-0.030753
4.348534,0.007245,-0.008590
4.353534,0.010113,0.027221
4.358534,0.000441,0.008731
4.363534,-0.008203,-0.016367
4.368534,-0.010248,-0.030152
4.373534,-0.019271,-0.068071
4.378534,-0.011211,-0.050658
4.383534,-0.007627,-0.055268
4.388534,-0.001503,-0.057165
4.393534,0.013194,-0.033256
4.398534,0.028639,-0.040157
4.403534,0.062460,-0.022495
4.408534,0.075413,-0.024576
