Time (s),A-output,B-output
1.005000,-0.014515,0.024250
1.010000,-0.012973,0.012644
1.015000,-0.010351,0.013838
1.020000,-0.011688,0.022237
1.025000,-0.015307,0.016127
1.030000,-0.014357,0.005464
1.035000,-0.010430,0.002465
1.040000,-0.005860,0.007783
1.045000,-0.003656,0.010024
1.050000,-0.004312,0.003718
1.055000,-0.002237,0.005598
1.060000,0.001436,0.010078
1.065000,0.002768,0.006007
1.070000,0.002921,0.002645
1.075000,0.001650,0.006175
1.080000,0.000545,0.007114
1.085000,0.003386,0.001562
1.090000,0.006055,-0.003725
1.095000,0.003465,-0.000638
1.100000,0.002458,0.002605
1.105000,0.005369,-0.001902
1.110000,0.006070,-0.001858
1.115000,0.006469,0.002000
1.120000,0.007145,0.001659
1.125000,0.006852,0.002330
1.130000,0.009217,0.003171
1.135000,0.009906,0.006436
1.140000,0.006329,0.009377
1.145000,0.004530,0.005813
1.150000,0.005127,0.004839
1.155000,0.006902,0.010001
1.160000,0.007200,0.009543
1.165000,0.003870,0.008280
1.170000,0.002360,0.007813
1.175000,0.002708,0.007182
1.180000,0.000340,0.005371
1.185000,-0.004006,0.006312
1.190000,-0.005400,0.007452
1.195000,-0.003438,0.008525
1.200000,-0.003244,0.008380
1.205000,-0.005366,0.009788
1.210000,-0.007651,0.011373
1.215000,-0.008779,0.009616
1.220000,-0.008355,0.007902
1.225000,-0.008889,0.007495
1.230000,-0.010969,0.005741
1.235000,-0.012688,0.003431
1.240000,-0.013010,0.001319
1.245000,-0.013163,0.000911
1.250000,-0.013476,0.002631
1.255000,-0.015391,0.002077
1.260000,-0.016845,-0.001444
1.265000,-0.015554,-0.004045
1.270000,-0.014953,-0.007566
1.275000,-0.016095,-0.009170
1.280000,-0.015109,-0.012066
1.285000,-0.012854,-0.012716
1.290000,-0.010917,-0.011514
1.295000,-0.010734,-0.011407
1.300000,-0.011866,-0.007284
1.305000,-0.011300,-0.004519
1.310000,-0.009356,0.001252
1.315000,-0.007364,0.006131
1.320000,-0.007251,0.012266
1.325000,-0.006631,0.014675
1.330000,-0.005041,0.016064
1.335000,-0.004409,0.016956
1.340000,-0.001678,0.017203
1.345000,-0.000005,0.018678
1.350000,-0.000520,0.023737
1.355000,0.001760,0.019404
1.360000,0.005050,0.009679
1.365000,0.006204,0.009662
1.370000,0.006296,0.009713
1.375000,0.006323,0.007794
1.380000,0.007470,0.012194
1.385000,0.008901,0.009869
1.390000,0.008061,0.001899
1.395000,0.006945,0.001328
1.400000,0.007401,0.013725
1.405000,0.009957,0.021512
1.410000,0.011245,0.010034
1.415000,0.015007,0.011643
1.420000,0.019824,0.023886
1.425000,0.018434,0.016151
1.430000,0.015386,-0.001077
1.435000,0.013683,-0.008042
1.440000,0.010588,-0.011589
1.445000,0.009598,-0.010589
1.450000,0.008832,-0.009320
1.455000,0.003700,-0.007644
1.460000,0.001725,-0.005176
1.465000,-0.000211,-0.006241
1.470000,-0.006366,-0.005241
1.475000,-0.009644,-0.006844
1.480000,-0.009547,-0.016008
1.485000,-0.007910,-0.020267
1.490000,-0.006639,-0.013972
1.495000,-0.008079,-0.013054
1.500000,-0.011069,-0.015134
1.505000,-0.013168,-0.008778
1.510000,-0.017555,-0.007784
1.515000,-0.025410,-0.007372
1.520000,-0.028990,-0.003737
1.525000,-0.031150,-0.001048
1.530000,-0.031884,0.005373
1.535000,-0.029311,0.003854
1.540000,-0.030384,0.000973
1.545000,-0.030503,0.007829
1.550000,-0.028793,0.008784
1.555000,-0.026354,0.009260
1.560000,-0.023420,0.010732
1.565000,-0.024129,0.007972
1.570000,-0.022076,0.004537
1.575000,-0.019747,0.004367
1.580000,-0.019872,0.009725
1.585000,-0.019841,0.001658
1.590000,-0.021535,-0.013819
1.595000,-0.024027,-0.005511
1.600000,-0.025432,0.009966
1.605000,-0.021479,0.006619
1.610000,-0.016384,-0.000570
1.615000,-0.014213,-0.007439
1.620000,-0.013327,-0.016688
1.625000,-0.009908,-0.027452
1.630000,-0.002203,-0.024724
1.635000,-0.000868,-0.018820
1.640000,-0.005170,-0.023847
1.645000,-0.002318,-0.025154
1.650000,0.002029,-0.015464
1.655000,0.001903,-0.003431
1.660000,0.004501,-0.005951
1.665000,0.009328,-0.008738
1.670000,0.011990,-0.005735
1.675000,0.012504,-0.000602
1.680000,0.015877,-0.005038
1.685000,0.021614,-0.004515
1.690000,0.022379,-0.000979
1.695000,0.018740,-0.010933
1.700000,0.017735,-0.015560
1.705000,0.019147,-0.008652
1.710000,0.018814,0.000072
1.715000,0.018096,-0.008012
1.720000,0.017556,-0.016837
1.725000,0.015448,-0.002404
1.730000,0.014111,0.010315
1.735000,0.018434,0.000991
1.740000,0.023198,-0.007435
1.745000,0.019111,-0.007588
1.750000,0.013813,-0.005817
1.755000,0.019640,-0.010397
1.760000,0.023871,-0.012063
1.765000,0.017942,-0.008559
1.770000,0.014383,-0.009926
1.775000,0.015176,-0.023058
1.780000,0.014360,-0.011156
1.785000,0.011380,0.003016
1.790000,0.007641,-0.018411
1.795000,0.007139,-0.027855
1.800000,0.007228,-0.013084
1.805000,0.005409,-0.006873
