Time (s),A-output,B-output
2.814353,0.150083,0.022900
2.819353,0.055493,0.005357
2.824353,0.020481,0.012638
2.829353,-0.008635,-0.021256
2.834353,0.011357,-0.026013
2.839353,0.051976,-0.014200
2.844353,0.095277,-0.047104
2.849353,0.100738,-0.022901
2.854353,0.028730,0.019082
2.859353,-0.051540,0.001699
2.864353,-0.111601,0.000639
2.869353,-0.189166,0.002485
2.874353,-0.265476,0.001598
2.879353,-0.286922,-0.010485
2.884353,-0.230265,-0.036560
2.889353,-0.176731,-0.026258
2.894353,-0.167540,-0.000317
2.899353,-0.169052,-0.008914
2.904353,-0.179036,-0.038043
2.909353,-0.200710,-0.054606
2.914353,-0.275069,-0.061748
2.919353,-0.331620,-0.064316
2.924353,-0.300019,-0.065389
2.929353,-0.252227,-0.064026
2.934353,-0.230129,-0.040108
2.939353,-0.163411,-0.025223
2.944353,-0.073074,-0.045788
2.949353,-0.053077,-0.052030
2.954353,-0.080478,-0.045526
2.959353,-0.096593,-0.047578
2.964353,-0.096788,-0.046909
2.969353,-0.095642,-0.043336
2.974353,-0.084388,-0.040482
2.979353,-0.025168,-0.053731
2.984353,0.056681,-0.078849
2.989353,0.134847,-0.076947
2.994353,0.186257,-0.052554
2.999353,0.186153,-0.041489
3.004353,0.180039,-0.041672
3.009353,0.184668,-0.051859
3.014353,0.160801,-0.068339
3.019353,0.144079,-0.063087
3.024353,0.170920,-0.054709
3.029353,0.224254,-0.061193
3.034353,0.275436,-0.046679
3.039353,0.295550,-0.025969
3.044353,0.315056,-0.031384
3.049353,0.324508,-0.045889
3.054353,0.286583,-0.062866
3.059353,0.226404,-0.064638
3.064353,0.188538,-0.060882
3.069353,0.185271,-0.055755
3.074353,0.183687,-0.044925
3.079353,0.182445,-0.038125
3.084353,0.203084,-0.028249
3.089353,0.218910,-0.032568
3.094353,0.193192,-0.047830
3.099353,0.140894,-0.042347
3.104353,0.091995,-0.020506
3.109353,0.042606,-0.003505
3.114353,-0.009045,0.003899
3.119353,-0.035713,0.005858
3.124353,-0.035970,0.000520
3.129353,-0.035666,-0.014063
3.134353,-0.043803,-0.016822
3.139353,-0.063788,-0.044592
3.144353,-0.107295,-0.122855
3.149353,-0.159167,-0.116465
3.154353,-0.253839,-0.060905
3.159353,-0.360866,-0.022334
3.164353,-0.361290,0.006579
3.169353,-0.302804,-0.017842
3.174353,-0.252652,-0.020582
3.179353,-0.194778,0.019885
3.184353,-0.137837,0.037047
3.189353,-0.117418,0.001520
3.194353,-0.141835,-0.022326
3.199353,-0.197322,-0.010588
3.204353,-0.249635,0.000986
3.209353,-0.262914,0.013104
3.214353,-0.224008,0.014917
3.219353,-0.162744,-0.007211
3.224353,-0.093518,-0.023901
3.229353,-0.011964,-0.043127
3.234353,0.076490,-0.028854
3.239353,0.095799,0.003808
3.244353,0.046706,0.012567
3.249353,0.007410,0.017561
3.254353,0.011860,0.017575
3.259353,0.017643,0.009781
3.264353,0.014904,0.033157
3.269353,0.083664,0.039229
3.274353,0.196517,-0.017943
3.279353,0.245051,-0.007349
3.284353,0.248746,0.024665
3.289353,0.263864,0.023341
3.294353,0.252744,0.026781
3.299353,0.186962,0.024734
3.304353,0.124229,0.029557
3.309353,0.141799,-0.002779
3.314353,0.198277,-0.013851
3.319353,0.206281,0.015687
3.324353,0.219655,0.008919
3.329353,0.260334,-0.007953
3.334353,0.260096,-0.015005
3.339353,0.195798,-0.023284
3.344353,0.120579,-0.018607
3.349353,0.072691,-0.005269
3.354353,0.025896,0.022725
3.359353,-0.004945,0.034616
3.364353,0.001112,0.030685
3.369353,0.031546,0.026343
3.374353,0.044535,0.021951
3.379353,0.035556,0.045742
3.384353,-0.005784,0.056142
3.389353,-0.063953,0.051143
3.394353,-0.114478,0.047596
3.399353,-0.162290,0.061113
3.404353,-0.219023,0.098562
3.409353,-0.220539,0.112430
3.414353,-0.167148,0.102793
3.419353,-0.126138,0.103505
3.424353,-0.117200,0.102872
3.429353,-0.135329,0.080373
3.434353,-0.163970,0.062027
3.439353,-0.218728,0.056566
3.444353,-0.267660,0.049173
3.449353,-0.295381,0.046822
3.454353,-0.287260,0.038200
3.459353,-0.246789,0.046432
3.464353,-0.203870,0.059757
3.469353,-0.150637,0.050195
3.474353,-0.115774,0.035995
3.479353,-0.118478,0.041332
3.484353,-0.145623,0.040584
3.489353,-0.156400,0.042305
3.494353,-0.157607,0.043134
3.499353,-0.155732,0.040515
3.504353,-0.120138,0.041580
3.509353,-0.053731,0.029151
3.514353,0.017097,0.026615
3.519353,0.072570,0.043932
3.524353,0.097014,0.075457
3.529353,0.098075,0.069485
3.534353,0.092037,0.055866
3.539353,0.101647,0.046529
3.544353,0.078791,0.016564
3.549353,0.075976,-0.005682
3.554353,0.134962,-0.040408
3.559353,0.183827,-0.061687
3.564353,0.185551,-0.037282
3.569353,0.158255,-0.010468
3.574353,0.189696,0.066474
3.579353,0.225020,0.144417
3.584353,0.225652,0.131757
3.589353,0.319735,0.105244
3.594353,0.380607,0.041894
3.599353,0.318268,-0.002445
3.604353,0.269897,0.031226
3.609353,0.180347,0.021014
3.614353,0.081424,-0.017566
3.619353,0.043053,-0.007794
3.624353,0.005983,-0.022259
3.629353,0.011562,-0.014340
3.634353,0.052047,0.007376
3.639353,0.087072,-0.025478
3.644353,0.096208,-0.002462
3.649353,0.047061,0.017681
3.654353,-0.038013,-0.012011
3.659353,-0.113023,-0.041609
3.664353,-0.183003,-0.062051
3.669353,-0.246815,-0.051233
3.674353,-0.281507,-0.051162
3.679353,-0.234580,-0.066678
3.684353,-0.161689,-0.053044
3.689353,-0.156776,-0.020686
3.694353,-0.175823,-0.008975
3.699353,-0.177307,-0.032506
3.704353,-0.188857,-0.056923
3.709353,-0.282433,-0.035129
3.714353,-0.355783,-0.015920
3.719353,-0.310457,-0.034934
3.724353,-0.253182,-0.037152
3.729353,-0.244138,-0.024894
3.734353,-0.178532,-0.026984
3.739353,-0.077877,-0.050326
3.744353,-0.065968,-0.045420
3.749353,-0.094154,-0.019962
3.754353,-0.104352,-0.012361
3.759353,-0.106068,-0.030034
3.764353,-0.105103,-0.046644
3.769353,-0.094927,-0.043275
3.774353,-0.039636,-0.045138
3.779353,0.044354,-0.045890
3.784353,0.127808,-0.038114
3.789353,0.176990,-0.024200
3.794353,0.174313,-0.017754
3.799353,0.169379,-0.025537
3.804353,0.182135,-0.043579
3.809353,0.157255,-0.049330
3.814353,0.133921,-0.041053
3.819353,0.162713,-0.035586
3.824353,0.219104,-0.037908
3.829353,0.267740,-0.036877
3.834353,0.287634,-0.021437
3.839353,0.311588,-0.024466
3.844353,0.320284,-0.054444
3.849353,0.282733,-0.062903
3.854353,0.224777,-0.044906
3.859353,0.189063,-0.033696
3.864353,0.187118,-0.031867
3.869353,0.188867,-0.030861
3.874353,0.190227,-0.025428
3.879353,0.203587,-0.022473
3.884353,0.217753,-0.029220
3.889353,0.198792,-0.026007
3.894353,0.147839,-0.007357
3.899353,0.096834,0.010953
3.904353,0.052136,0.009457
3.909353,0.002587,0.000959
3.914353,-0.027692,0.000605
3.919353,-0.027048,-0.017001
3.924353,-0.026519,-0.034209
3.929353,-0.034856,-0.009410
3.934353,-0.051806,-0.006477
3.939353,-0.095767,-0.063384
3.944353,-0.150954,-0.061515
3.949353,-0.242845,-0.031813
3.954353,-0.347571,-0.009994
3.959353,-0.353764,0.026277
3.964353,-0.304126,-0.002817
3.969353,-0.259150,-0.018323
3.974353,-0.208583,0.011917
3.979353,-0.158798,0.032144
3.984353,-0.135327,0.041692
3.989353,-0.164303,0.027800
3.994353,-0.216507,0.004055
3.999353,-0.269456,-0.010638
4.004353,-0.284492,-0.011320
4.009353,-0.241113,-0.014569
4.014353,-0.179370,-0.015756
4.019353,-0.119233,-0.028751
4.024353,-0.043857,-0.041704
4.029353,0.051555,-0.014752
4.034353,0.078012,0.008660
4.039353,0.027488,0.033330
4.044353,-0.002496,0.043850
4.049353,0.009033,0.002237
4.054353,0.004897,-0.020948
4.059353,-0.004424,-0.005792
4.064353,0.066989,-0.016192
4.069353,0.184127,-0.042381
4.074353,0.222661,-0.023661
4.079353,0.232645,0.002149
4.084353,0.260574,-0.006052
4.089353,0.248671,0.000084
4.094353,0.179985,0.027461
4.099353,0.124664,0.031888
4.104353,0.141689,-0.016706
4.109353,0.189203,-0.033244
4.114353,0.199141,-0.009869
4.119353,0.209577,0.007603
4.124353,0.252053,0.029538
4.129353,0.261344,0.017215
4.134353,0.207001,-0.006156
4.139353,0.126391,-0.036214
4.144353,0.075594,-0.049598
4.149353,0.033119,-0.028829
4.154353,0.006661,-0.027544
4.159353,0.004007,-0.016351
4.164353,0.026532,-0.009595
4.169353,0.052204,-0.015530
4.174353,0.044958,0.006497
4.179353,-0.004154,0.025945
4.184353,-0.064273,0.039215
4.189353,-0.105987,0.050341
4.194353,-0.152907,0.065170
4.199353,-0.211936,0.116778
4.204353,-0.219416,0.133445
4.209353,-0.170054,0.109192
4.214353,-0.125819,0.105332
4.219353,-0.112264,0.097861
4.224353,-0.136768,0.074240
4.229353,-0.168284,0.063720
4.234353,-0.215222,0.064033
4.239353,-0.265041,0.066471
4.244353,-0.303713,0.074741
4.249353,-0.295673,0.067571
4.254353,-0.249306,0.065189
4.259353,-0.210513,0.048139
4.264353,-0.165557,0.027490
4.269353,-0.128997,0.010787
4.274353,-0.123407,0.001469
4.279353,-0.145458,0.010854
4.284353,-0.162965,0.035388
4.289353,-0.168754,0.046620
4.294353,-0.164403,0.039475
4.299353,-0.130184,0.038374
4.304353,-0.066717,0.035520
4.309353,0.008032,0.046863
4.314353,0.065806,0.060613
4.319353,0.090233,0.075930
4.324353,0.098438,0.067311
4.329353,0.097998,0.043694
4.334353,0.104602,0.023042
4.339353,0.076827,-0.000918
4.344353,0.070711,-0.006947
4.349353,0.128924,-0.032472
4.354353,0.178399,-0.056572
4.359353,0.180713,-0.046620
4.364353,0.155020,-0.027288
4.369353,0.186925,0.049489
4.374353,0.216252,0.119538
4.379353,0.222681,0.104933
4.384353,0.321770,0.086549
4.389353,0.370288,0.039867
