Time (s),A-output,B-output
0.000000,-0.313205,0.048192
0.005000,-0.212140,0.020056
0.010000,-0.146499,0.009690
0.015000,-0.164656,0.008816
0.020000,-0.193752,-0.006025
0.025000,-0.205731,-0.036487
0.030000,-0.261584,-0.040074
0.035000,-0.321013,-0.009022
0.040000,-0.307413,-0.028260
0.045000,-0.194003,-0.059323
0.050000,-0.147666,-0.078375
0.055000,-0.159962,-0.069538
0.060000,-0.140536,0.061615
0.065000,-0.167711,0.203648
0.070000,-0.152859,0.206429
0.075000,0.033942,0.142644
0.080000,0.189339,0.079563
0.085000,0.143319,0.033654
0.090000,0.107632,0.038429
0.095000,0.093102,0.050303
0.100000,0.032266,0.001068
0.105000,-0.061565,0.006491
0.110000,-0.101659,0.072535
0.115000,-0.028946,0.061493
0.120000,0.086355,0.051125
0.125000,0.158399,0.065084
0.130000,0.191697,0.030879
0.135000,0.233576,0.010946
0.140000,0.178017,-0.038889
0.145000,0.075375,-0.077554
0.150000,-0.014131,-0.004316
0.155000,-0.069699,0.008751
0.160000,-0.064795,0.000178
0.165000,-0.022363,0.006072
0.170000,0.066291,0.000627
0.175000,0.144524,0.002995
0.180000,0.196506,-0.048987
0.185000,0.209236,-0.074659
0.190000,0.110216,-0.075960
0.195000,-0.006240,-0.099431
0.200000,-0.056714,-0.085583
0.205000,-0.100680,-0.075309
0.210000,-0.094089,-0.055577
0.215000,-0.043004,-0.028754
0.220000,0.049144,-0.041924
0.225000,0.138470,-0.045683
0.230000,0.142750,-0.050330
0.235000,0.116399,-0.046594
0.240000,0.066574,-0.049849
0.245000,-0.007825,-0.082200
0.250000,-0.059078,-0.086984
0.255000,-0.077093,-0.072128
0.260000,-0.057907,-0.051290
0.265000,0.013302,-0.026355
0.270000,0.097698,0.002889
0.275000,0.157965,0.013513
0.280000,0.204381,-0.002616
0.285000,0.208266,-0.010795
0.290000,0.130521,-0.020572
0.295000,0.004880,-0.127939
0.300000,-0.071169,-0.173843
0.305000,-0.162370,-0.156140
0.310000,-0.276432,-0.167458
0.315000,-0.178258,-0.145331
0.320000,0.045263,-0.140228
0.325000,0.153427,-0.086931
0.330000,0.208280,-0.002620
0.335000,0.267061,0.003471
0.340000,0.247336,0.000793
0.345000,0.118148,-0.009940
0.350000,-0.028307,-0.078470
0.355000,-0.062147,-0.144996
0.360000,-0.042332,-0.239494
0.365000,-0.011849,-0.261760
0.370000,0.091558,-0.132298
0.375000,0.159954,0.072465
0.380000,0.201531,0.261455
0.385000,0.211097,0.327906
0.390000,0.185176,0.284371
0.395000,0.169237,0.164524
0.400000,0.077288,-0.080695
0.405000,0.044216,-0.226064
0.410000,0.056748,-0.240994
0.415000,0.033547,-0.215843
0.420000,0.073745,-0.114695
0.425000,0.133465,-0.005321
0.430000,0.130046,0.160155
0.435000,0.058974,0.301457
0.440000,-0.029880,0.334704
0.445000,-0.040281,0.325587
0.450000,-0.102171,0.246829
0.455000,-0.189998,0.124067
0.460000,-0.129984,0.038687
0.465000,-0.076213,-0.021956
0.470000,-0.063750,-0.055238
0.475000,-0.045371,-0.032296
0.480000,-0.027332,0.019539
0.485000,-0.075016,0.082159
0.490000,-0.230396,0.149613
0.495000,-0.325194,0.178512
0.500000,-0.335815,0.179775
0.505000,-0.370069,0.176718
0.510000,-0.356449,0.169665
0.515000,-0.255373,0.153650
0.520000,-0.158251,0.127861
0.525000,-0.151572,0.092773
0.530000,-0.180419,0.059433
0.535000,-0.184191,0.024990
0.540000,-0.229266,0.004605
0.545000,-0.300336,0.057997
0.550000,-0.315031,0.066067
0.555000,-0.215796,-0.015444
0.560000,-0.158426,-0.072759
0.565000,-0.158350,-0.075498
0.570000,-0.153486,0.045061
0.575000,-0.132922,0.155809
0.580000,-0.108471,0.172680
0.585000,0.044470,0.156437
0.590000,0.241484,0.071640
0.595000,0.206568,0.000703
0.600000,0.139837,-0.001054
0.605000,0.106225,0.008110
0.610000,0.055010,-0.039029
0.615000,-0.025667,-0.036503
0.620000,-0.081126,0.031819
0.625000,-0.058927,0.026828
0.630000,0.058909,0.049860
0.635000,0.163518,0.123568
0.640000,0.200477,0.110139
0.645000,0.250575,0.083723
0.650000,0.210870,0.028993
0.655000,0.101454,-0.032700
0.660000,-0.003067,-0.017069
0.665000,-0.076812,-0.047683
0.670000,-0.079274,-0.049743
0.675000,-0.035439,-0.010100
0.680000,0.066854,-0.005338
0.685000,0.167914,0.027061
0.690000,0.191449,0.017306
0.695000,0.199554,-0.000440
0.700000,0.138062,0.015725
0.705000,0.015057,-0.030494
0.710000,-0.059114,-0.044333
0.715000,-0.099995,-0.048259
0.720000,-0.080394,-0.057310
0.725000,-0.034317,-0.021836
0.730000,0.041677,-0.013836
0.735000,0.141962,0.004008
0.740000,0.165910,0.004409
0.745000,0.126014,-0.014314
0.750000,0.066697,-0.036304
0.755000,0.003363,-0.086147
0.760000,-0.052082,-0.100527
0.765000,-0.086755,-0.078813
0.770000,-0.069896,-0.051376
0.775000,0.010956,-0.037138
0.780000,0.102170,-0.017416
0.785000,0.160465,-0.003804
0.790000,0.198891,-0.025244
0.795000,0.199719,-0.024956
0.800000,0.119080,-0.019591
0.805000,-0.004697,-0.093477
0.810000,-0.079625,-0.106331
0.815000,-0.168798,-0.084597
0.820000,-0.304247,-0.133927
0.825000,-0.237818,-0.128634
0.830000,-0.012073,-0.110221
0.835000,0.105727,-0.091925
0.840000,0.165450,-0.018679
0.845000,0.235784,0.030658
0.850000,0.222878,0.030875
0.855000,0.090611,0.033838
0.860000,-0.062101,-0.001628
0.865000,-0.096721,-0.094530
0.870000,-0.075603,-0.211273
0.875000,-0.041771,-0.231369
0.880000,0.082620,-0.125381
0.885000,0.162213,0.013480
0.890000,0.190389,0.188115
0.895000,0.198445,0.289054
0.900000,0.173099,0.263082
0.905000,0.155253,0.175597
0.910000,0.062456,-0.053051
0.915000,0.030018,-0.229166
0.920000,0.065080,-0.279072
0.925000,0.052737,-0.259949
0.930000,0.087097,-0.143154
0.935000,0.155543,-0.031024
0.940000,0.158111,0.164026
0.945000,0.066562,0.333502
0.950000,-0.027240,0.344105
0.955000,-0.032791,0.290717
0.960000,-0.093417,0.198553
0.965000,-0.177144,0.102665
0.970000,-0.113975,0.035406
0.975000,-0.049634,-0.038186
0.980000,-0.029985,-0.077637
0.985000,-0.013017,-0.019557
0.990000,0.000036,0.047330
0.995000,-0.050668,0.107305
1.000000,-0.214431,0.160737
1.005000,-0.319814,0.139541
1.010000,-0.339147,0.104252
1.015000,-0.375110,0.096776
1.020000,-0.349528,0.083986
1.025000,-0.237542,0.060890
1.030000,-0.142077,0.038480
1.035000,-0.139311,0.014817
1.040000,-0.178454,0.008035
1.045000,-0.196249,-0.000987
