Time (s),A-output,B-output
1.000000,-0.180751,0.091132
1.005000,-0.215162,0.083964
1.010000,-0.230892,0.095908
1.015000,-0.203465,0.101594
1.020000,-0.202981,0.107244
1.025000,-0.201002,0.089462
1.030000,-0.203635,0.030153
1.035000,-0.215079,0.009693
1.040000,-0.180541,0.021995
1.045000,-0.145085,0.017986
1.050000,-0.113627,0.040963
1.055000,-0.061710,0.108620
1.060000,0.021928,0.121380
1.065000,0.126916,0.067952
1.070000,0.157244,0.084174
1.075000,0.079382,0.092103
1.080000,0.032222,0.040842
1.085000,0.014420,0.032080
1.090000,-0.037794,0.019435
1.095000,-0.001620,0.032611
1.100000,0.035796,0.080563
1.105000,-0.013854,0.063831
1.110000,0.024911,0.040004
1.115000,0.068973,0.031451
1.120000,0.000030,0.030535
1.125000,-0.094797,0.049772
1.130000,-0.159556,0.015464
1.135000,-0.155291,-0.006726
1.140000,-0.123904,0.019764
1.145000,-0.091430,0.030915
1.150000,-0.091965,0.076967
1.155000,-0.112421,0.042286
1.160000,-0.095762,-0.049835
1.165000,-0.093697,-0.052723
1.170000,-0.093031,-0.049261
1.175000,-0.116540,-0.029524
1.180000,-0.126672,-0.011537
1.185000,-0.062190,0.009657
1.190000,-0.000404,-0.002410
1.195000,0.035394,-0.052943
1.200000,0.021702,-0.020911
1.205000,0.026430,-0.027955
1.210000,0.055875,-0.086487
1.215000,0.052508,-0.104935
1.220000,0.098616,-0.098467
1.225000,0.123999,-0.059823
1.230000,0.126783,-0.035461
1.235000,0.176496,-0.042241
1.240000,0.193784,-0.066583
1.245000,0.193687,-0.098784
1.250000,0.198618,-0.075866
1.255000,0.198042,-0.047377
1.260000,0.202301,-0.057440
1.265000,0.203816,-0.070956
1.270000,0.215188,-0.077208
1.275000,0.206938,-0.055006
1.280000,0.177628,-0.000469
1.285000,0.157950,0.001866
1.290000,0.145666,-0.054989
1.295000,0.129611,-0.081127
1.300000,0.093653,-0.158100
1.305000,0.051607,-0.208656
1.310000,-0.016436,-0.158240
1.315000,-0.084148,-0.146560
1.320000,-0.047937,-0.132928
1.325000,0.003387,-0.048425
1.330000,-0.023210,0.014736
1.335000,-0.025514,-0.007102
1.340000,-0.029083,-0.076365
1.345000,-0.071381,-0.109724
1.350000,-0.034322,-0.078154
1.355000,0.012688,-0.031885
1.360000,-0.029453,0.040459
1.365000,-0.045277,0.085051
1.370000,0.003163,0.068027
1.375000,0.077554,0.025502
1.380000,0.112668,-0.077845
1.385000,0.074939,-0.123233
1.390000,0.035230,-0.055634
1.395000,-0.007164,0.009160
1.400000,0.016529,0.070650
1.405000,0.069401,0.085073
1.410000,0.060195,0.063191
1.415000,0.079949,0.051788
1.420000,0.085747,-0.004361
1.425000,0.108026,-0.072122
1.430000,0.108703,-0.078405
1.435000,0.022615,0.004101
1.440000,-0.021040,0.095641
1.445000,-0.045198,0.095908
1.450000,-0.017666,0.071663
1.455000,0.003303,0.090216
1.460000,-0.022445,0.080615
1.465000,-0.023671,0.051032
1.470000,-0.086038,0.030662
1.475000,-0.114893,0.017381
1.480000,-0.117950,0.061425
1.485000,-0.168542,0.085547
1.490000,-0.177273,0.087800
1.495000,-0.179485,0.095420
1.500000,-0.184412,0.069490
1.505000,-0.190818,0.036617
1.510000,-0.190297,0.045935
1.515000,-0.179948,0.088941
1.520000,-0.190870,0.082899
1.525000,-0.180365,0.035905
1.530000,-0.178039,-0.006028
1.535000,-0.174881,-0.003348
1.540000,-0.144496,0.038472
1.545000,-0.114894,0.042973
1.550000,-0.074738,0.084735
1.555000,-0.023948,0.189945
1.560000,0.050551,0.197120
1.565000,0.123931,0.134528
1.570000,0.091074,0.124719
1.575000,0.022014,0.097212
1.580000,0.036510,0.073997
1.585000,0.032673,0.075561
1.590000,0.023652,0.059891
1.595000,0.053874,0.078828
1.600000,-0.009213,0.069553
1.605000,-0.071088,0.042552
1.610000,-0.022209,0.032640
1.615000,-0.004579,-0.008705
1.620000,-0.060262,-0.006444
1.625000,-0.142221,0.018151
1.630000,-0.171361,0.043569
1.635000,-0.133793,0.095055
1.640000,-0.089372,0.031111
1.645000,-0.056524,-0.012270
1.650000,-0.108115,0.027312
1.655000,-0.165242,-0.021707
1.660000,-0.157533,-0.020143
1.665000,-0.126183,0.028524
1.670000,-0.072811,0.034167
1.675000,-0.074379,0.032976
1.680000,-0.062642,-0.001659
1.685000,-0.001248,-0.016956
1.690000,0.040426,-0.041121
1.695000,0.055440,-0.058594
1.700000,0.036670,-0.030178
1.705000,0.048410,-0.034327
1.710000,0.050766,-0.063412
1.715000,0.068230,-0.073585
1.720000,0.139704,-0.058563
1.725000,0.154052,-0.058856
1.730000,0.168980,-0.096651
1.735000,0.193560,-0.134137
1.740000,0.190281,-0.120777
1.745000,0.191197,-0.067530
1.750000,0.189328,-0.057228
1.755000,0.212903,-0.083408
1.760000,0.208876,-0.095976
