Time (s),A-output,B-output
2.190000,0.380690,0.005400
2.195000,0.156109,0.035898
2.200000,-0.047879,-0.069632
2.205000,-0.208429,-0.262724
2.210000,-0.197693,-0.261182
2.215000,-0.105900,-0.097727
2.220000,0.043590,0.090081
2.225000,0.219221,0.145232
2.230000,0.343128,0.047241
2.235000,0.352118,-0.061756
2.240000,0.172720,-0.142678
2.245000,-0.000258,-0.100540
2.250000,-0.166176,0.000535
2.255000,-0.288572,0.075417
2.260000,-0.227757,0.102111
2.265000,-0.037302,0.013080
2.270000,0.141990,-0.062663
2.275000,0.194040,-0.057957
2.280000,0.199634,-0.009020
2.285000,0.159606,0.058451
2.290000,-0.000556,0.066022
2.295000,-0.179364,0.061075
2.300000,-0.299816,0.045699
2.305000,-0.335957,0.009422
2.310000,-0.247133,0.033772
2.315000,-0.101739,0.043881
2.320000,0.012829,0.028307
2.325000,0.059833,0.009779
2.330000,0.031170,-0.016976
2.335000,-0.062926,0.002443
2.340000,-0.243511,0.034651
2.345000,-0.393100,0.045673
2.350000,-0.420379,0.062307
2.355000,-0.373310,0.080927
2.360000,-0.300905,0.086218
2.365000,-0.174973,0.071520
2.370000,-0.037428,0.056957
2.375000,-0.013141,0.089129
2.380000,-0.087471,0.073101
2.385000,-0.122674,-0.015256
2.390000,-0.207635,-0.090164
2.395000,-0.363380,-0.104084
2.400000,-0.446187,0.061594
2.405000,-0.437414,0.269295
2.410000,-0.262553,0.261475
2.415000,0.070610,0.179152
2.420000,0.304203,0.168906
2.425000,0.258442,0.160088
2.430000,0.143048,0.159895
2.435000,-0.001835,0.088600
2.440000,-0.183595,-0.042606
2.445000,-0.335225,-0.009842
2.450000,-0.433040,0.030015
2.455000,-0.235834,0.005338
2.460000,0.071644,0.047493
2.465000,0.259607,0.004793
2.470000,0.385035,0.031651
2.475000,0.383238,0.069187
2.480000,0.275569,-0.010355
2.485000,0.063204,0.007291
2.490000,-0.158279,-0.009201
2.495000,-0.263551,-0.058882
2.533856,-0.216614,-0.101136
2.538856,-0.035826,-0.135213
2.543856,0.138933,-0.060102
2.548856,0.285709,-0.030400
2.553856,0.390933,-0.061648
2.558856,0.347074,-0.089365
2.563856,0.169408,-0.102660
2.568856,-0.031264,-0.059124
2.573856,-0.149300,-0.053712
2.578856,-0.167135,-0.063989
2.583856,-0.119560,-0.035668
2.588856,0.012719,-0.027030
2.593856,0.207303,-0.036004
2.598856,0.361073,-0.045347
2.603856,0.379993,-0.047587
2.608856,0.276807,-0.057144
2.613856,0.138301,-0.084807
2.618856,-0.003847,-0.091517
2.623856,-0.121376,-0.075690
2.628856,-0.133448,-0.040333
2.633856,-0.014544,-0.024686
2.638856,0.172614,-0.040306
2.643856,0.331693,-0.037744
2.648856,0.394795,-0.057404
2.653856,0.338814,-0.194956
2.658856,0.199793,-0.237244
2.663856,-0.071790,-0.192177
2.668856,-0.348360,-0.166665
2.673856,-0.327658,-0.078607
2.678856,-0.147241,-0.048690
2.683856,-0.030151,-0.058278
2.688856,0.131838,-0.056579
2.693856,0.332292,-0.103898
2.698856,0.449664,-0.089943
2.703856,0.378923,-0.001171
2.708856,0.161349,0.051468
2.713856,-0.051767,-0.014288
2.718856,-0.225410,-0.167211
2.723856,-0.220451,-0.197504
2.728856,-0.105201,-0.089278
2.733856,0.062025,0.085169
2.738856,0.242319,0.220826
2.743856,0.340930,0.184994
2.748856,0.343272,0.044579
2.753856,0.186330,-0.104156
2.758856,0.004292,-0.141256
2.763856,-0.142180,-0.045263
2.768856,-0.248013,0.067551
2.773856,-0.218527,0.131142
2.778856,-0.049077,0.064946
2.783856,0.124048,-0.018234
2.788856,0.187372,-0.039024
2.793856,0.201862,-0.003025
2.798856,0.152174,0.090306
2.803856,-0.005677,0.117585
2.808856,-0.176566,0.106816
2.813856,-0.297478,0.097564
2.818856,-0.342843,0.063512
2.823856,-0.258931,0.081614
2.828856,-0.105212,0.126353
2.833856,0.009551,0.128871
2.838856,0.056628,0.090768
2.843856,0.040484,0.048931
2.848856,-0.064852,0.045794
2.853856,-0.263187,0.050831
2.858856,-0.410297,0.044900
2.863856,-0.437701,0.047017
2.868856,-0.382320,0.055494
2.873856,-0.299846,0.067963
2.878856,-0.174259,0.078692
2.883856,-0.028963,0.071011
2.888856,-0.001973,0.146244
2.893856,-0.085140,0.183223
2.898856,-0.121936,0.075422
2.903856,-0.201545,-0.026979
2.908856,-0.348509,-0.060286
2.913856,-0.419050,0.093524
2.918856,-0.390350,0.280226
2.923856,-0.214209,0.261798
2.928856,0.099207,0.176769
2.933856,0.329957,0.150427
2.938856,0.288615,0.140973
2.943856,0.189763,0.156936
2.948856,0.059872,0.094306
2.953856,-0.139406,-0.056574
2.958856,-0.317578,-0.058037
2.963856,-0.418012,-0.011047
2.968856,-0.235861,-0.006381
2.973856,0.058766,0.050837
2.978856,0.251568,0.013024
2.983856,0.373237,0.002194
2.988856,0.368463,-0.004321
2.993856,0.253150,-0.081782
2.998856,0.041639,-0.032891
3.003856,-0.168299,-0.019492
3.008856,-0.265713,-0.062953
3.013856,-0.224375,-0.115537
3.018856,-0.061574,-0.146653
3.023856,0.109831,-0.058825
3.028856,0.267675,-0.012241
3.033856,0.369654,-0.021323
3.038856,0.320261,-0.037376
3.043856,0.169632,-0.047772
3.048856,-0.013419,-0.030386
3.053856,-0.139337,-0.058505
3.058856,-0.160908,-0.084651
3.063856,-0.114788,-0.073121
3.068856,0.018481,-0.068796
3.073856,0.196504,-0.069725
3.078856,0.327910,-0.078486
3.083856,0.348045,-0.075139
3.088856,0.255225,-0.074476
3.093856,0.130701,-0.073999
3.098856,-0.002948,-0.075748
3.103856,-0.120300,-0.077205
3.108856,-0.126191,-0.040993
3.113856,-0.011779,-0.018314
3.118856,0.154401,-0.019609
3.123856,0.305673,-0.000357
3.128856,0.375887,-0.005086
3.133856,0.316964,-0.119055
3.138856,0.176809,-0.154626
3.143856,-0.083438,-0.126080
3.148856,-0.360656,-0.163328
3.153856,-0.344877,-0.145733
3.158856,-0.160139,-0.106337
3.163856,-0.046012,-0.065066
3.168856,0.102431,-0.044449
3.173856,0.294877,-0.108117
3.178856,0.411399,-0.119740
3.183856,0.356782,-0.058402
3.188856,0.168540,0.028665
3.193856,-0.024298,0.060139
3.198856,-0.188707,-0.068667
3.203856,-0.191845,-0.200806
3.208856,-0.091904,-0.229161
3.213856,0.068506,-0.067913
3.218856,0.251720,0.150900
3.223856,0.357974,0.176277
3.228856,0.362581,0.090116
3.233856,0.197785,-0.068495
3.238856,0.017765,-0.153610
3.243856,-0.115599,-0.066868
3.248856,-0.229284,0.057453
3.253856,-0.219946,0.131636
3.258856,-0.072332,0.062115
3.263856,0.113252,-0.044126
3.268856,0.204430,-0.088820
3.273856,0.206499,-0.074946
3.278856,0.160922,0.002495
3.283856,0.021354,0.035685
3.288856,-0.157862,0.028906
3.293856,-0.294879,0.055907
3.298856,-0.354322,0.051681
3.303856,-0.278502,0.057867
3.308856,-0.142809,0.106012
3.313856,-0.045897,0.167532
3.318856,0.003580,0.193081
3.323856,-0.003300,0.145619
3.328856,-0.071009,0.101551
3.333856,-0.241663,0.077695
3.338856,-0.392156,0.063107
3.343856,-0.415210,0.052241
3.348856,-0.369598,0.034540
3.353856,-0.310294,0.036865
3.358856,-0.199073,0.051769
3.363856,-0.056583,0.055933
3.368856,-0.023860,0.113829
3.373856,-0.096563,0.132463
3.378856,-0.122217,0.037176
3.383856,-0.187756,-0.042865
3.388856,-0.333185,-0.071824
3.393856,-0.412781,0.079146
3.398856,-0.377375,0.279013
3.403856,-0.222342,0.251703
3.408856,0.068402,0.150296
3.413856,0.328638,0.104285
3.418856,0.320793,0.104889
3.423856,0.225726,0.140394
3.428856,0.094068,0.109688
3.433856,-0.105395,-0.046326
3.438856,-0.286847,-0.080393
3.443856,-0.398619,-0.037432
3.448856,-0.257674,-0.015890
3.453856,0.025875,0.076826
3.458856,0.227588,0.042174
3.463856,0.355101,0.007285
3.468856,0.373826,0.019408
3.473856,0.269972,-0.047073
3.478856,0.084644,-0.029644
3.483856,-0.112866,-0.026296
3.488856,-0.244565,-0.074104
3.493856,-0.236450,-0.083117
3.498856,-0.077005,-0.089969
3.503856,0.115544,-0.042775
3.508856,0.271344,-0.007664
3.513856,0.369209,0.000980
3.518856,0.355230,0.009085
3.523856,0.225393,-0.018611
3.528856,0.026863,-0.024659
3.533856,-0.120250,-0.040658
3.538856,-0.157960,-0.068393
3.543856,-0.117730,-0.055911
3.548856,0.001406,-0.039578
3.553856,0.157990,-0.049764
3.558856,0.301025,-0.064121
3.563856,0.352920,-0.055378
3.568856,0.281936,-0.040142
3.573856,0.156279,-0.037498
3.578856,0.014170,-0.062905
3.583856,-0.108372,-0.068697
3.588856,-0.133987,-0.031368
3.593856,-0.040921,-0.015565
3.598856,0.120911,-0.022442
3.603856,0.281151,-0.004459
3.608856,0.373641,-0.004269
3.613856,0.329931,-0.102226
3.618856,0.192181,-0.124122
3.623856,-0.062927,-0.099228
3.628856,-0.352844,-0.148898
3.633856,-0.373482,-0.107233
3.638856,-0.206803,-0.044412
3.643856,-0.080524,-0.011857
3.648856,0.076453,0.010964
3.653856,0.278187,-0.041940
3.658856,0.402910,-0.069635
3.663856,0.362669,-0.049121
3.668856,0.190459,0.027721
3.673856,-0.000589,0.106688
3.678856,-0.171289,0.026267
3.683856,-0.194960,-0.114369
3.688856,-0.089626,-0.174128
3.693856,0.085687,-0.051892
3.698856,0.266439,0.139108
3.703856,0.379736,0.183835
3.708856,0.395299,0.120340
3.713856,0.237613,-0.037352
3.718856,0.059483,-0.129894
3.723856,-0.082947,-0.064412
3.728856,-0.217358,0.072837
3.733856,-0.233122,0.181106
3.738856,-0.083510,0.122441
3.743856,0.115896,0.016734
3.748856,0.215271,-0.041360
3.753856,0.233501,-0.042570
3.758856,0.205488,0.019813
3.763856,0.064629,0.038541
3.768856,-0.127105,0.013040
3.773856,-0.272035,0.012567
3.778856,-0.339460,0.007041
3.783856,-0.271667,0.023046
3.788856,-0.140167,0.065350
3.793856,-0.033746,0.106894
3.798856,0.022935,0.136519
3.803856,0.025928,0.122240
3.808856,-0.042823,0.087794
3.813856,-0.225058,0.070434
3.818856,-0.385460,0.079456
3.823856,-0.426433,0.077467
3.828856,-0.396104,0.046354
3.833856,-0.332942,0.045231
3.838856,-0.207172,0.065826
3.843856,-0.062141,0.060533
3.848856,-0.022357,0.097086
3.853856,-0.080993,0.093380
3.858856,-0.106637,-0.008351
3.863856,-0.188432,-0.085545
3.868856,-0.357498,-0.102375
3.873856,-0.447932,0.054279
3.878856,-0.427795,0.228253
3.883856,-0.264590,0.207460
3.888856,0.054131,0.155236
3.893856,0.309745,0.138912
3.898856,0.294475,0.119813
3.903856,0.207295,0.134074
3.908856,0.066922,0.092491
3.913856,-0.143862,-0.039045
3.918856,-0.320753,-0.024404
3.923856,-0.444182,0.008522
3.928856,-0.284400,0.015098
3.933856,0.019418,0.115146
3.938856,0.229043,0.064423
3.943856,0.370287,0.034155
3.948856,0.374439,0.040419
3.953856,0.280920,-0.023729
3.958856,0.091044,0.027948
3.963856,-0.142392,0.023147
3.968856,-0.273171,-0.030255
3.973856,-0.254803,-0.062146
3.978856,-0.081636,-0.095924
3.983856,0.119927,-0.026578
3.988856,0.282542,0.016348
3.993856,0.398146,-0.020419
3.998856,0.377353,-0.049680
4.003856,0.222317,-0.055036
4.008856,0.008039,-0.027421
4.013856,-0.140553,-0.052263
4.018856,-0.157340,-0.091427
4.023856,-0.103168,-0.072422
4.028856,0.016878,-0.055143
4.033856,0.204170,-0.062679
4.038856,0.362610,-0.089467
4.043856,0.387021,-0.080701
4.048856,0.287373,-0.052929
4.053856,0.145665,-0.052465
4.058856,-0.000983,-0.063375
4.063856,-0.117227,-0.070388
4.068856,-0.130101,-0.052746
4.073856,-0.024600,-0.033009
4.078856,0.149575,-0.027939
4.083856,0.309512,-0.014838
4.088856,0.373719,-0.041527
4.093856,0.307374,-0.156603
4.098856,0.162843,-0.177336
4.103856,-0.100014,-0.153249
4.108856,-0.372112,-0.171562
4.113856,-0.362998,-0.110030
4.118856,-0.191989,-0.080907
4.123856,-0.071416,-0.077345
4.128856,0.088615,-0.051989
4.133856,0.270651,-0.119736
4.138856,0.383182,-0.151989
4.143856,0.335167,-0.087429
4.148856,0.135365,0.009977
4.153856,-0.066544,0.025037
4.158856,-0.232926,-0.111244
4.163856,-0.232473,-0.180964
4.168856,-0.108319,-0.120079
4.173856,0.068196,0.036631
4.178856,0.261205,0.177880
4.183856,0.372572,0.154163
4.188856,0.369139,0.052343
4.193856,0.213418,-0.090214
4.198856,0.039999,-0.163749
4.203856,-0.108646,-0.084382
4.208856,-0.235033,0.063148
4.213856,-0.216894,0.163554
4.218856,-0.036104,0.092199
4.223856,0.152073,-0.012715
4.228856,0.217601,-0.040183
4.233856,0.221034,0.006349
4.238856,0.178597,0.096411
4.243856,0.035462,0.106538
4.248856,-0.151641,0.063416
4.253856,-0.296040,0.042124
4.258856,-0.338738,0.028337
4.263856,-0.247220,0.050478
4.268856,-0.102235,0.077868
4.273856,0.009451,0.075924
4.278856,0.067137,0.067715
4.283856,0.062292,0.060787
4.288856,-0.029905,0.053066
4.293856,-0.227330,0.029761
4.298856,-0.388146,0.016819
4.303856,-0.422905,0.041180
4.308856,-0.382385,0.054264
4.313856,-0.310497,0.045417
4.318856,-0.181677,0.036486
4.323856,-0.037029,0.041379
4.328856,-0.004485,0.095536
4.333856,-0.069476,0.089474
4.338856,-0.104542,-0.009899
4.343856,-0.199401,-0.077867
4.348856,-0.369981,-0.088580
4.353856,-0.460020,0.052411
4.358856,-0.453569,0.252816
4.363856,-0.275891,0.251091
4.368856,0.066065,0.168263
4.373856,0.297892,0.172421
