Time (s),A-output,B-output
0.995000,0.188948,-0.074223
1.000000,0.130210,-0.221495
1.005000,0.079245,-0.218416
1.010000,-0.058444,-0.195769
1.015000,-0.151363,-0.176012
1.020000,-0.072118,-0.122092
1.025000,0.068727,-0.110543
1.030000,0.149317,-0.059477
1.035000,0.194516,-0.018306
1.040000,0.230377,-0.028992
1.045000,0.187144,-0.018914
1.050000,0.065900,0.006681
1.055000,-0.051141,0.018322
1.060000,-0.116553,-0.014946
1.065000,-0.121227,-0.046513
1.070000,-0.066294,-0.045020
1.075000,-0.000279,-0.050726
1.080000,0.054852,-0.048787
1.085000,0.136201,-0.053847
1.090000,0.134916,-0.066657
1.095000,0.046702,-0.038554
1.100000,-0.028686,0.000268
1.105000,-0.105564,0.002865
1.110000,-0.141618,0.001711
1.115000,-0.119949,0.026465
1.120000,-0.093748,0.060275
1.125000,-0.003728,0.057113
1.130000,0.127317,0.065805
1.135000,0.124102,0.084723
1.140000,0.043201,0.073624
1.145000,0.000086,0.047131
1.150000,-0.046246,0.022256
1.155000,-0.137402,0.012990
1.160000,-0.185323,0.019996
1.165000,-0.128580,0.010713
1.170000,-0.031101,-0.011676
1.175000,0.038212,0.018108
1.180000,0.063676,0.068762
1.185000,0.054215,0.084704
1.190000,0.030172,0.077630
1.195000,-0.033862,0.086958
1.200000,-0.126463,0.113260
1.205000,-0.173357,0.101464
1.210000,-0.144906,0.074794
1.215000,-0.060496,0.066688
1.220000,-0.008401,0.056368
1.225000,0.001790,0.052761
1.230000,0.034246,0.055858
1.235000,0.035962,0.068723
1.240000,-0.055820,0.067208
1.245000,-0.154750,0.051213
1.250000,-0.177912,0.062663
1.255000,-0.172375,0.085293
1.260000,-0.164828,0.092475
1.265000,-0.106470,0.100712
1.270000,-0.022631,0.106416
1.275000,0.007065,0.095119
1.280000,-0.014024,0.100573
1.285000,-0.035970,0.103471
1.290000,-0.058096,0.090519
1.295000,-0.109967,0.073212
1.300000,-0.122937,0.038336
1.305000,-0.065800,-0.000183
1.310000,-0.040910,-0.044688
1.315000,-0.016466,-0.090225
1.320000,0.026220,-0.080682
1.325000,-0.031370,-0.076312
1.330000,-0.072756,-0.066122
1.335000,-0.047670,-0.010065
1.340000,0.101752,-0.037945
1.345000,0.240464,-0.092504
1.350000,0.211161,-0.050877
1.355000,0.190257,-0.004240
1.360000,0.143418,-0.033751
1.365000,0.052473,-0.059625
1.370000,-0.064208,-0.000443
1.375000,-0.176148,0.043477
1.380000,-0.156238,0.056161
1.385000,-0.051102,0.075766
1.390000,0.016269,0.059405
1.395000,0.094217,0.070262
1.400000,0.126671,0.072451
1.405000,0.079733,-0.000431
1.410000,0.024279,-0.072816
1.415000,-0.087784,-0.101409
1.420000,-0.197222,-0.110837
1.425000,-0.205845,-0.107240
