Time (s),A-output,B-output
0.990000,0.305069,-0.152238
0.995000,0.374122,-0.274811
1.000000,0.386361,-0.214138
1.005000,0.162607,-0.149476
1.010000,-0.075265,-0.100655
1.015000,-0.113785,-0.079070
1.020000,-0.091530,-0.153013
1.025000,-0.005876,-0.153536
1.030000,0.188191,-0.098205
1.035000,0.383942,-0.016614
1.040000,0.426257,0.016183
1.045000,0.282628,-0.080362
1.050000,0.136196,-0.126454
1.055000,0.015354,-0.065704
1.060000,-0.106024,0.062894
1.065000,-0.129837,0.125958
1.070000,-0.079997,0.003340
1.075000,0.048058,-0.138758
1.080000,0.201865,-0.187205
1.085000,0.308462,-0.082769
1.090000,0.305502,0.033329
1.095000,0.174925,0.047196
1.100000,0.062174,0.000230
1.105000,-0.049594,-0.111111
1.110000,-0.173967,-0.121266
1.115000,-0.200649,-0.004905
1.120000,-0.129969,0.095567
1.125000,0.016401,0.116258
1.130000,0.141456,0.040258
1.135000,0.196241,0.003621
1.140000,0.150370,0.025377
1.145000,0.021677,0.029178
1.150000,-0.100863,0.086726
1.155000,-0.235061,0.056770
1.160000,-0.278199,-0.022892
1.165000,-0.224404,0.010857
1.170000,-0.181386,0.065611
1.175000,-0.136703,0.080615
1.180000,-0.067550,0.047442
1.185000,-0.025190,0.035434
1.190000,-0.120463,0.050901
1.195000,-0.253355,0.062061
1.200000,-0.309969,0.065009
1.205000,-0.341447,0.040267
1.210000,-0.373517,0.024534
1.215000,-0.328211,0.039879
1.220000,-0.204379,0.063563
1.225000,-0.118434,0.131574
1.230000,-0.094766,0.132891
1.235000,-0.044968,0.024627
1.240000,-0.069911,-0.048294
1.245000,-0.236084,-0.063670
1.250000,-0.413302,0.087106
1.255000,-0.517170,0.283674
1.260000,-0.384983,0.232148
1.265000,-0.025681,0.138771
1.270000,0.203930,0.143690
1.275000,0.179603,0.117203
1.280000,0.145713,0.110574
1.285000,0.063356,0.091557
1.290000,-0.096142,0.018459
1.295000,-0.264436,0.049769
1.300000,-0.412092,0.027023
1.305000,-0.293541,-0.046507
1.310000,-0.074396,-0.020943
1.315000,0.103538,-0.029373
1.320000,0.270574,0.065262
1.325000,0.319491,0.100026
1.330000,0.276635,0.009552
1.335000,0.115586,-0.011871
1.340000,-0.080962,-0.049674
1.345000,-0.225405,-0.035485
1.350000,-0.223127,-0.001532
1.355000,-0.076373,-0.018273
1.360000,0.047519,-0.026779
1.365000,0.177970,-0.062410
1.370000,0.318224,-0.093888
